ID,PRECIO_MENSUAL,PRECIO_SEMESTRE,PERSONA_NATURAL
34310,498847,784868,14230
34311,937614,1100328,4517
34312,334651,1309267,3931
34313,715805,992073,12228
34314,41315,324990,11931
34315,968965,1214051,14638
34316,904822,414687,16162
34317,616776,848199,18431
34318,511758,677276,17019
34319,223890,638224,18449
34320,299052,1357110,18286
34321,998995,71660,17748
34322,259506,1205251,19606
34323,528998,1126758,18742
34324,370417,648787,16899
34325,787963,73061,4544
34326,582423,1123080,3324
34327,410573,1475860,14714
34328,321981,133581,1772
34329,90641,1173459,4365
34330,306791,1269883,7991
34331,642694,1803,2684
34332,299629,716778,3592
34333,203966,44067,15
34334,117282,284101,11689
34335,852756,634568,3305
34336,358043,675446,972
34337,422328,864850,10459
34338,652515,1419686,14963
34339,847677,64083,9558
34340,401023,1489830,11535
34341,179663,48656,5184
34342,594505,745460,5372
34343,306902,117174,9408
34344,699405,1190102,8784
34345,793809,980733,9476
34346,598698,323755,16454
34347,61633,243553,11278
34348,732104,1434482,8920
34349,19368,314015,4545
34350,453634,96255,7597
34351,351254,1043521,14575
34352,564768,931525,12495
34353,308900,318372,17187
34354,638983,529645,11129
34355,554968,1477443,13582
34356,763580,826292,15588
34357,668821,758976,13424
34358,90526,808257,17628
34359,887070,864702,5272
34360,503246,1319279,15564
34361,979778,1049600,14329
34362,333876,685501,1867
34363,561342,1385745,5786
34364,44791,1092510,14839
34365,658542,883983,12049
34366,42123,1115727,7040
34367,168281,895166,19601
34368,472667,515779,3275
34369,790357,1468412,9136
34370,208437,416448,15662
34371,19827,610431,5880
34372,255182,276295,9658
34373,355143,1446944,3416
34374,759212,942847,11138
34375,135293,653472,7776
34376,343564,1011934,6266
34377,643175,96580,3795
34378,514297,1088451,761
34379,950031,876642,18817
34380,568987,192236,17557
34381,11550,1277682,15623
34382,359279,1099393,14057
34383,522766,427264,3798
34384,290304,987022,7442
34385,722257,855778,1589
34386,200259,962642,2209
34387,273126,974542,18970
34388,555450,1340679,7014
34389,866394,295032,2322
34390,5897,1041942,18977
34391,610640,220474,242
34392,143351,109065,16367
34393,782364,1342266,18063
34394,275793,944761,18168
34395,245598,943171,16894
34396,907809,984656,10198
34397,334250,665924,11878
34398,771839,396994,19456
34399,115263,49578,12392
34400,42556,149551,1136
34401,240777,822515,10332
34402,173474,889729,17827
34403,235430,419263,4034
34404,852341,796083,11464
34405,812024,1440980,12576
34406,63024,882957,958
34407,674263,265505,12301
34408,343061,871285,7849
34409,362774,1465841,10171
34410,273936,372920,658
34411,187114,89651,4648
34412,257923,521148,11262
34413,303264,530988,19333
34414,971691,397597,736
34415,143925,82279,19854
34416,34388,446260,6598
34417,788826,865427,17627
34418,723191,117552,18589
34419,508089,663089,16316
34420,236528,919492,19536
34421,611409,149796,18894
34422,206699,810125,6016
34423,115800,794770,3124
34424,438371,186154,12608
34425,453292,766067,13139
34426,509666,686402,5351
34427,834204,183457,19138
34428,48636,851812,1321
34429,846898,946457,1382
34430,70848,485224,16056
34431,651215,299847,19870
34432,846981,1074521,14823
34433,33205,225717,10755
34434,316960,951697,10186
34435,145683,175479,16829
34436,87023,1291841,17922
34437,62684,178090,12566
34438,539954,1453265,15897
34439,416611,617603,744
34440,966910,277938,16305
34441,259382,551377,7604
34442,749331,1400863,607
34443,706418,717406,14581
34444,534687,140902,7980
34445,863540,560842,15220
34446,781509,788763,8686
34447,161462,1423466,14005
34448,793345,1409921,1203
34449,74907,1337111,3569
34450,306875,635596,16487
34451,575348,944341,8578
34452,893956,981980,5052
34453,657809,1444163,445
34454,701729,1036262,17944
34455,588027,879536,8083
34456,484833,402708,4428
34457,675801,1282179,4932
34458,433946,1360717,17699
34459,939384,101052,1230
34460,541287,75292,7106
34461,130063,982215,3785
34462,748788,578046,17849
34463,106740,487701,15697
34464,267360,1061439,17232
34465,415968,835029,1712
34466,119591,784759,5927
34467,698176,272011,18176
34468,36375,1371512,19865
34469,984872,54120,4103
34470,659344,1198103,16970
34471,111312,1123571,19772
34472,896160,1348227,1643
34473,303160,894375,9045
34474,638357,1429529,6570
34475,678537,922292,3527
34476,337282,625452,11
34477,587775,1334743,869
34478,596068,126203,11644
34479,842737,227404,10245
34480,723970,950214,17503
34481,927025,1120657,13138
34482,924198,341012,14779
34483,164843,330862,3737
34484,641730,790226,6273
34485,380148,1210765,18690
34486,326959,210920,18038
34487,50932,1367785,12398
34488,861352,1464128,18541
34489,332836,976218,772
34490,43416,665417,4680
34491,328987,248837,6275
34492,608155,934104,12099
34493,229951,1141211,6312
34494,627984,591161,1830
34495,10947,477084,15155
34496,673393,1239043,11102
34497,926079,1482022,17941
34498,994880,1455660,3029
34499,68241,770639,14260
34500,242811,1425905,16681
34501,392107,675016,19969
34502,19595,1169979,18741
34503,531122,145796,1097
34504,128511,1106181,18411
34505,127210,636882,15677
34506,995454,760049,6228
34507,220098,406581,5713
34508,646388,1346948,9897
34509,905519,622914,9931
34510,251107,1229851,10086
34511,247140,755358,16544
34512,741724,715703,18177
34513,965851,1029272,1390
34514,984850,79205,3544
34515,152921,827597,14622
34516,829266,528564,8646
34517,210026,221811,3982
34518,109563,107967,3398
34519,847596,777708,19087
34520,133093,447582,14562
34521,61066,600097,4568
34522,52028,967965,18231
34523,994143,10397,18385
34524,501542,917595,12615
34525,441627,647789,19492
34526,977546,450236,19552
34527,388437,1142636,6710
34528,122404,1447232,2233
34529,634684,698228,10626
34530,50787,1480171,651
34531,84612,842225,3559
34532,843849,1288416,19497
34533,322561,161546,11761
34534,889153,447274,3021
34535,886009,1252104,5540
34536,480872,466335,15804
34537,813438,469547,10558
34538,29269,465869,2407
34539,302894,320925,18520
34540,12917,1376967,37
34541,752364,383728,16357
34542,248451,1117283,64
34543,502983,111785,4937
34544,365336,921285,10262
34545,781689,1164264,13969
34546,484668,24227,1683
34547,602890,825911,14839
34548,742581,53328,16799
34549,311541,73320,6448
34550,229800,1475803,2404
34551,719778,1469003,4770
34552,531271,593447,15261
34553,813824,342959,10730
34554,489917,168885,13476
34555,500968,22774,4095
34556,410913,674366,16305
34557,819216,210043,16460
34558,187906,1301316,12059
34559,181450,273406,2264
34560,818614,1126153,343
34561,988092,625416,2204
34562,829170,964962,1286
34563,554602,110290,898
34564,394462,416959,15581
34565,436266,930372,4830
34566,314695,1276008,17209
34567,773353,375202,7067
34568,478937,1341587,7573
34569,986669,1220868,19595
34570,783149,424418,18613
34571,321493,1066115,12862
34572,648274,876160,7212
34573,91206,121802,15888
34574,51212,1125273,7746
34575,330707,1393539,19914
34576,695499,458473,7767
34577,148800,716573,8274
34578,878637,1109620,13422
34579,629530,1435324,4551
34580,479630,1286944,17178
34581,945028,694853,12829
34582,626404,1113839,10391
34583,721223,121623,16958
34584,275410,14983,11632
34585,79951,1015982,1138
34586,289532,1491384,4023
34587,264117,1083233,16755
34588,441901,462664,13808
34589,493644,719965,18001
34590,481558,90625,136
34591,434561,1487505,9969
34592,829285,729286,9042
34593,242973,1012357,6329
34594,45212,1423506,16593
34595,721563,455903,2676
34596,643776,1031721,17541
34597,834485,313787,19350
34598,625056,84190,3154
34599,917874,316989,17149
34600,898575,54978,8925
34601,115073,1193768,11800
34602,464529,1276062,5049
34603,761868,1258929,18990
34604,235779,1249435,2926
34605,704636,662833,952
34606,772544,1038515,12480
34607,810788,1124956,13313
34608,187145,609024,2071
34609,914288,342000,5400
34610,186562,216703,2806
34611,404851,1207576,6116
34612,739692,1343501,8236
34613,875851,753897,1899
34614,292426,1496960,17768
34615,176029,962667,18350
34616,291342,708289,5227
34617,907596,1166800,17957
34618,285751,597814,190
34619,625142,509766,9420
34620,749017,114522,13421
34621,848808,254611,16684
34622,758049,974539,8085
34623,248796,1471609,10856
34624,266556,1322266,16662
34625,218744,944998,4707
34626,619793,1490612,4731
34627,629945,360870,13319
34628,705157,314079,14697
34629,251175,1059961,14268
34630,164974,1315926,8865
34631,783022,222257,11425
34632,118818,937636,4916
34633,84616,1425217,12812
34634,588327,772614,15940
34635,562915,52707,8023
34636,261435,984061,4005
34637,224934,1015524,2282
34638,406942,89931,8968
34639,589994,827688,13903
34640,176729,875466,1572
34641,486483,1472125,14187
34642,779993,377891,16149
34643,688046,1006388,8533
34644,233980,1048041,18923
34645,735573,865100,15664
34646,811023,180917,14896
34647,87132,1310132,9032
34648,607733,845858,1732
34649,579528,1035552,6592
34650,657961,577160,927
34651,922595,1354642,8615
34652,919807,992280,2909
34653,726051,495305,11040
34654,337030,710767,9649
34655,807419,909957,16917
34656,276627,307248,15989
34657,80225,191784,1024
34658,691847,1325023,14767
34659,627102,486010,10542
34660,630843,1291047,6314
34661,229203,623631,14319
34662,932408,1277810,12414
34663,39345,959072,17295
34664,496756,574311,15803
34665,68626,1141483,160
34666,706423,1077954,6010
34667,593077,807273,5822
34668,638278,964412,9004
34669,241604,494040,19421
34670,354217,1475535,14266
34671,371376,318790,2362
34672,933536,51219,963
34673,121315,592373,2164
34674,37393,1258795,11554
34675,549110,1240225,6341
34676,643129,203170,15057
34677,407539,222620,815
34678,367949,953347,3375
34679,631002,52038,16085
34680,134817,1386233,3617
34681,713232,363029,5374
34682,369537,401593,9721
34683,307382,1424140,18278
34684,394003,1128168,7718
34685,162858,275362,18839
34686,559346,309284,2733
34687,227747,650586,3199
34688,95018,917511,8228
34689,66213,652422,18141
34690,324789,973222,8041
34691,123874,283503,15113
34692,231362,470823,13012
34693,485016,129941,14280
34694,482045,1399969,9216
34695,135211,354336,10778
34696,37109,116255,1551
34697,692250,1427581,537
34698,938579,997632,7864
34699,532695,507491,11780
34700,598138,326561,9530
34701,312647,440581,757
34702,275005,706657,9141
34703,981764,787370,12671
34704,791186,1181312,3614
34705,856330,1245092,114
34706,648393,432530,18515
34707,491466,1317527,17689
34708,227170,996965,8938
34709,595159,572886,43
34710,470528,576835,17603
34711,618675,83091,11593
34712,97693,676793,15741
34713,624795,758887,1855
34714,779985,1142313,2693
34715,573486,601029,4776
34716,625055,83669,13179
34717,354476,808017,4060
34718,160128,300824,15817
34719,956381,22364,16601
34720,549550,875309,10704
34721,274798,979660,7512
34722,787051,1224018,9215
34723,912459,132470,19629
34724,477470,234791,5701
34725,736654,1447909,6990
34726,674058,1417783,18933
34727,959554,258281,16911
34728,782918,653796,7020
34729,9554,907376,8086
34730,170547,379820,17423
34731,34961,1173294,15734
34732,406063,737350,10468
34733,235632,699853,6572
34734,457525,618587,6113
34735,122796,948665,5646
34736,746662,775024,4640
34737,754269,685895,16244
34738,150560,199607,4842
34739,460185,167679,1039
34740,655075,1268225,12411
34741,888984,1037670,10183
34742,377594,490470,15320
34743,974271,1299799,953
34744,950172,1167792,18391
34745,694651,562809,3244
34746,885548,957919,5165
34747,756703,84831,4693
34748,755643,1473022,18810
34749,257652,899967,2534
34750,644288,1323842,6506
34751,941068,783043,19745
34752,949307,1409655,6912
34753,574857,968743,12095
34754,739003,456224,18506
34755,985687,657506,6749
34756,554252,607130,12984
34757,844101,687318,5168
34758,217234,703225,4141
34759,36916,331427,7455
34760,646726,1101786,9912
34761,682112,260823,18730
34762,313169,1223177,15686
34763,189905,1090673,12888
34764,63072,1302270,5881
34765,610862,911971,15669
34766,808489,1286792,11117
34767,345994,1422441,17583
34768,267789,189230,18
34769,386044,1071102,8661
34770,848526,39857,6036
34771,202490,1242924,7046
34772,948051,1419049,7272
34773,935000,1395960,6521
34774,711625,550233,8913
34775,192984,556942,5852
34776,532042,256096,11172
34777,709987,1436079,8037
34778,176446,1100654,11626
34779,880528,1319404,4802
34780,553047,892215,1527
34781,751558,1420210,7510
34782,452483,737067,6118
34783,365604,422301,6691
34784,561512,806292,16219
34785,755189,34670,3935
34786,541094,1027157,752
34787,407834,1495369,8790
34788,25355,408272,6241
34789,221885,10107,17671
34790,122817,511599,858
34791,955590,744073,3824
34792,853460,235802,13456
34793,594551,998166,15482
34794,284132,1102588,12879
34795,18906,1302564,7983
34796,521571,1061706,2117
34797,524450,1101498,8346
34798,530801,463572,9238
34799,139732,182906,2206
34800,506367,343441,1335
34801,723631,1404116,19456
34802,379103,494119,13484
34803,356874,1045977,5628
34804,222824,585529,9157
34805,62730,496667,11216
34806,157194,780050,19317
34807,883639,615055,15277
34808,644383,1444396,11033
34809,489757,727575,7102
34810,690094,1058937,2827
34811,201066,1253269,8856
34812,428407,1079893,1283
34813,229433,479036,659
34814,699278,43960,19940
34815,487904,872053,19229
34816,400244,1009652,4916
34817,255395,166871,13193
34818,283472,1022441,14551
34819,514787,923503,7693
34820,518286,884361,18228
34821,86693,21964,8708
34822,960377,116258,14600
34823,298128,1447379,18811
34824,970367,92362,12923
34825,290310,1432230,5307
34826,772100,635217,6816
34827,118282,749132,6536
34828,238414,37546,533
34829,349378,517389,5163
34830,631993,1332153,1057
34831,958563,1306577,19498
34832,135053,178726,4223
34833,185577,1156925,1330
34834,169018,56981,15016
34835,169215,921073,9518
34836,836253,1353864,6867
34837,474686,130754,13143
34838,264555,702963,12635
34839,344393,1350227,17980
34840,59645,783321,10521
34841,648383,800176,18403
34842,751586,1016992,5010
34843,162469,1385598,1196
34844,393112,420343,2201
34845,591372,525921,9513
34846,546592,1192836,6560
34847,661184,1379404,1826
34848,372896,168059,10165
34849,582725,280187,15883
34850,154411,761430,10241
34851,484230,1246028,6064
34852,61138,326791,12853
34853,39148,1076167,7554
34854,829264,233511,15145
34855,91252,186002,250
34856,347844,187659,1627
34857,361622,161630,16591
34858,269945,960035,7469
34859,789152,694079,18014
34860,739769,605881,16987
34861,658947,816449,16336
34862,614188,580350,4987
34863,707799,565906,279
34864,940483,217536,18902
34865,748426,126848,14326
34866,926437,284789,10616
34867,498334,917254,9822
34868,60824,142963,19300
34869,818785,1053147,19348
34870,973641,632369,11725
34871,594858,778668,16563
34872,110742,879217,13490
34873,498618,867695,1928
34874,967405,106607,14844
34875,670008,736500,15356
34876,442928,1285575,12736
34877,413750,1009785,700
34878,545794,169059,491
34879,69003,1277549,16895
34880,38934,281532,19653
34881,529997,835274,12276
34882,293111,1210212,11897
34883,721517,1129140,7565
34884,214046,593064,18439
34885,834163,393778,1722
34886,213724,309709,15517
34887,18203,1137812,5439
34888,529274,1316791,15099
34889,432567,493566,12563
34890,887343,488177,4279
34891,301562,1283238,7675
34892,422325,1207075,10718
34893,759175,347068,8418
34894,688451,522992,7181
34895,533551,732092,11570
34896,923637,1086136,18360
34897,86555,47376,14095
34898,830279,741731,7788
34899,497579,658579,2791
34900,801733,1373921,1100
34901,333991,548780,3196
34902,48506,1325831,3874
34903,191577,1421224,10473
34904,156290,321038,1022
34905,548198,1248654,12821
34906,175613,1357268,19252
34907,675712,1019621,5782
34908,978051,1027825,11592
34909,13421,146973,13707
34910,328277,1486508,15619
34911,92555,547323,3125
34912,241323,630945,286
34913,706327,707772,9955
34914,555450,591488,3867
34915,91417,318288,15128
34916,331409,1192798,6662
34917,613305,559315,4320
34918,356308,1351453,3210
34919,626909,228443,3313
34920,484290,614202,17131
34921,499451,117586,3247
34922,49327,1353135,12807
34923,182416,1416693,12771
34924,750738,1199866,10742
34925,59433,1092453,15122
34926,820173,1088390,4974
34927,23732,707713,7584
34928,747962,73330,5316
34929,696837,735873,6230
34930,798162,294107,9122
34931,919510,929385,12122
34932,698516,64632,7632
