ID,COSTO_NOCHE,COSTO_MENSUAL,COSTO_SEMESTRE,MENSAJE,CAPACIDAD,VIVIENDA
352229,41530,650733,5091154,null,1,796
352230,63203,279248,553589,null,2,1033
352231,5008,42838,181856,null,2,7257
352232,11962,445018,5599152,null,1,9694
352233,67643,642924,3225656,null,5,10286
352234,10309,164011,968570,null,2,6643
352235,13391,385178,6424255,null,4,13318
352236,6402,702651,4904206,null,2,6970
352237,48912,498578,1531990,null,5,471
352238,17761,939777,3069549,null,3,7661
352239,63088,130035,7309782,null,2,3104
352240,43911,3157,7600183,null,5,3464
352241,17174,830691,1375799,null,2,12537
352242,28232,70588,5446193,null,4,11342
352243,31093,431071,3302041,null,3,19214
352244,41863,878674,4102767,null,2,7271
352245,75161,456986,2226683,null,1,11925
352246,69671,584336,2431209,null,2,10526
352247,78557,833324,2306725,null,3,132
352248,58402,709874,122504,null,1,2506
352249,47387,919447,3976474,null,5,18392
352250,45014,785067,375329,null,1,6424
352251,34274,116806,7700707,null,2,11
352252,9524,954022,7735337,null,3,3528
352253,46381,625910,553892,null,2,16706
352254,65335,287992,2129706,null,4,5624
352255,55392,669046,5178713,null,3,3910
352256,8478,579158,7522625,null,1,14899
352257,30371,243644,6781813,null,3,17974
352258,22029,651102,4386316,null,4,1859
352259,5454,539928,789870,null,1,1471
352260,23206,113177,3592716,null,3,17223
352261,537,148771,5272953,null,3,3796
352262,45878,38995,6460811,null,4,10551
352263,6009,50130,777158,null,1,19857
352264,60967,467979,6627783,null,4,13544
352265,11277,301125,2815629,null,5,9817
352266,46386,816136,4869189,null,2,10989
352267,917,720595,6275313,null,1,14519
352268,50844,965614,7622157,null,2,9972
352269,13660,527194,4722267,null,4,1239
352270,47740,941574,3778794,null,3,19598
352271,40649,614777,6723469,null,2,15974
352272,22908,779338,2289573,null,4,15510
352273,62967,310792,6548368,null,1,2671
352274,58943,425331,2203649,null,2,659
352275,699,543231,3859186,null,2,17999
352276,34546,875709,2097201,null,5,13825
352277,52949,73607,637692,null,5,498
352278,2791,82823,2501,null,1,10227
352279,49627,150893,5787598,null,3,9867
352280,36717,103021,2637006,null,3,11530
352281,43706,281335,4967275,null,1,1328
352282,4403,786267,2733316,null,5,19353
352283,62668,601366,4926468,null,4,518
352284,9751,400528,5747376,null,3,518
352285,10886,253791,5258125,null,2,12955
352286,17194,364734,4264342,null,2,7191
352287,9966,648714,1557862,null,2,4359
352288,74155,576515,6782084,null,1,3543
352289,23119,541206,1228574,null,3,10727
352290,8478,809043,6834586,null,2,2930
352291,61391,324656,5855895,null,2,1092
352292,65438,486019,5518851,null,4,11052
352293,43346,378431,1928709,null,1,1173
352294,73301,807022,1960113,null,3,8308
352295,31709,942133,6929324,null,3,266
352296,72417,483768,1945597,null,3,4551
352297,27474,861174,3638190,null,2,19868
352298,25420,332335,6849804,null,3,17771
352299,381,860719,7108783,null,4,12593
352300,54586,612196,486124,null,1,13696
352301,48322,207685,7763676,null,1,4940
352302,4017,306826,4151195,null,3,11471
352303,53190,701954,4766630,null,5,5647
352304,5214,67850,2341187,null,3,17651
352305,8192,369926,4814452,null,2,12098
352306,66229,595204,1414778,null,4,18125
352307,64805,207811,7654601,null,2,5891
352308,38940,162010,7347604,null,2,1423
352309,5894,98409,7011328,null,5,6927
352310,30567,149889,7069762,null,2,16960
352311,54685,189485,789271,null,2,1970
352312,59443,560856,383355,null,2,17732
352313,15582,828988,4385926,null,2,12409
352314,3830,223355,1087123,null,4,12096
352315,78284,591290,2842109,null,1,16616
352316,62103,658173,6153038,null,4,10131
352317,16896,319816,2272643,null,1,5769
352318,12737,916119,1820268,null,3,6394
352319,10335,922955,2497592,null,1,6391
352320,31771,279518,528676,null,1,354
352321,79915,976109,5541451,null,5,7299
352322,67482,200421,2671636,null,1,15565
352323,77130,814974,5051363,null,2,9721
352324,47239,128915,7773987,null,5,18413
352325,13661,49570,2799094,null,2,5839
352326,27105,245955,5366831,null,2,3275
352327,4029,388709,2447458,null,3,12576
352328,77067,48306,1815247,null,4,4299
352329,14086,267071,7547819,null,5,8181
352330,42095,208878,339532,null,2,9051
352331,48419,79253,2966661,null,1,5391
352332,22767,918360,5653797,null,2,628
352333,78850,72446,470573,null,4,7795
352334,77138,320375,2433630,null,3,3071
352335,11123,636068,1082624,null,1,17033
352336,2039,601082,4310828,null,3,14104
352337,19000,896512,4793707,null,5,19595
352338,27177,953852,3609138,null,4,19453
352339,28746,38972,3304633,null,2,16019
352340,50823,415645,4127817,null,4,2219
352341,66959,57723,3575757,null,1,5192
352342,9662,501456,5112494,null,2,3380
352343,54424,514932,4826806,null,5,5314
352344,22160,56384,3244078,null,4,17666
352345,51208,968359,2133319,null,1,1480
352346,26634,486127,645111,null,3,13093
352347,50460,219484,7365929,null,2,6084
352348,29442,174720,3792298,null,4,9229
352349,69626,460113,3000848,null,3,13489
352350,272,197999,2008283,null,3,18539
352351,16529,477276,2322941,null,2,3163
352352,62476,799586,490962,null,4,1003
352353,1415,84121,7708633,null,2,5950
352354,71739,980871,6539395,null,5,7829
352355,7650,6742,3700297,null,1,5822
352356,30700,703065,6187813,null,1,9698
352357,61691,143558,5660957,null,2,11003
352358,73430,861487,2109470,null,5,15949
352359,57798,299905,2549254,null,3,19213
352360,67299,966971,6671436,null,4,5923
352361,16818,763480,1663074,null,1,17268
352362,8647,554559,7050565,null,2,7512
352363,4699,806167,5220589,null,1,18599
352364,2131,868688,1478520,null,2,15199
352365,11881,517785,3620805,null,2,8313
352366,74046,258276,3712707,null,3,5727
352367,693,554350,4537413,null,2,7956
352368,19870,979311,5269157,null,5,14923
352369,67488,392871,1630828,null,1,16711
352370,12376,796013,691766,null,3,14859
352371,26357,102117,75695,null,4,5752
352372,16487,101320,6222441,null,2,9387
352373,78076,494621,46436,null,2,17691
352374,15920,262350,4148367,null,5,18298
352375,36017,853375,6355181,null,1,17342
352376,47842,830819,4514232,null,5,9859
352377,55824,885795,7275158,null,3,10415
352378,27922,434517,2927432,null,2,13988
352379,1160,457804,4500854,null,2,19182
352380,75991,122860,7381609,null,5,12884
352381,62095,296057,6333102,null,4,11536
352382,6051,933913,2755947,null,4,13556
352383,68101,267477,1966855,null,2,76
352384,36618,725669,3277244,null,5,12329
352385,65438,81667,4316234,null,5,9817
352386,17073,743788,2354365,null,4,5659
352387,54516,252013,669894,null,3,2299
352388,2866,722654,3512741,null,5,17480
352389,18630,101474,278780,null,1,8120
352390,49154,756809,3200133,null,2,17554
352391,17231,477051,3076454,null,1,3507
352392,36253,66560,5347331,null,1,16940
352393,7952,881985,480456,null,3,12635
352394,20202,574646,7038017,null,1,10920
352395,22891,28193,4947651,null,5,403
352396,55203,737004,541863,null,5,817
352397,17410,237800,1353129,null,3,4372
352398,47342,484304,4245623,null,3,4655
352399,21534,554050,1724718,null,2,263
352400,54127,601170,2292462,null,2,4431
352401,22893,105646,3156672,null,4,350
352402,27445,268591,6177181,null,4,8539
352403,53746,300163,6877705,null,1,7221
352404,4804,654964,3345895,null,5,12599
352405,71125,301098,3087044,null,4,5763
352406,50193,295248,7069468,null,4,18578
352407,49303,99373,4114758,null,2,18497
352408,57828,971311,2438191,null,5,1542
352409,75382,287807,2549820,null,4,10482
352410,65613,82117,6572021,null,2,1625
352411,48513,1903,2422525,null,4,2939
352412,37426,194527,713352,null,2,14786
352413,75109,266767,2920953,null,5,18596
352414,55156,504442,2028770,null,4,5566
352415,30555,622430,6996688,null,4,2099
352416,28830,386024,1930480,null,1,9650
352417,38073,415056,4658811,null,2,2547
352418,63197,969753,5077552,null,1,18915
352419,5238,143250,7150821,null,5,9341
352420,77282,685694,6927727,null,5,9592
352421,44638,121389,6531120,null,1,14856
352422,42272,913741,5763526,null,2,13033
352423,43397,27060,7172157,null,4,7259
352424,23018,635498,6228793,null,1,4064
352425,61281,241121,4211137,null,2,13273
352426,48958,804817,4972799,null,5,15413
352427,70620,813528,4119936,null,5,9788
352428,46868,235789,5184568,null,1,9933
352429,29032,516722,3128959,null,1,12372
352430,74155,337547,409522,null,5,7489
352431,22123,921895,1589278,null,5,15039
352432,68064,399633,3345714,null,5,19853
352433,2471,986748,4992355,null,1,18543
352434,11693,524942,2875962,null,5,16863
352435,55264,379843,1365293,null,4,847
352436,27456,820255,1985122,null,5,15839
352437,26737,521287,2994534,null,1,12856
352438,35314,262293,5793792,null,2,14750
352439,67441,179633,6318549,null,1,14761
352440,2643,300663,4370631,null,2,5234
352441,75493,371193,6405593,null,2,18571
352442,65721,732284,3758231,null,5,12883
352443,857,929087,7687119,null,3,215
352444,62872,537862,4064456,null,2,6205
352445,65860,6659,1543302,null,2,3339
352446,1528,690623,6613682,null,5,15637
352447,72255,709021,5078242,null,2,582
352448,56693,190947,3130328,null,3,7682
352449,16594,136549,1978111,null,2,15978
352450,59779,882182,6611689,null,5,2005
352451,63758,884830,1424862,null,3,2421
352452,10250,483101,3944403,null,1,12681
352453,76765,946156,926931,null,5,1131
352454,5082,35511,6310315,null,4,11092
352455,46741,833364,2234545,null,5,4453
352456,23139,119777,4143909,null,2,2279
352457,8658,160169,7193185,null,5,14378
352458,67679,805565,3892607,null,4,12677
352459,17023,51484,257563,null,5,11444
352460,63180,804789,4696994,null,5,1235
352461,16185,74444,6965231,null,3,2758
352462,24125,886264,2828233,null,3,7000
352463,43057,156800,7397275,null,3,18756
352464,15532,621181,7481718,null,1,6296
352465,18563,551110,2991657,null,2,5305
352466,47149,750733,5255362,null,4,8910
352467,58813,485386,4937125,null,3,7935
352468,56288,141448,7940764,null,4,4263
352469,67832,403598,1957517,null,5,6972
352470,45889,798259,6528682,null,5,6004
352471,31395,387407,2159577,null,4,15036
352472,31162,897113,5100826,null,4,7553
352473,31210,429426,977829,null,5,12659
352474,20212,366440,366727,null,4,10340
352475,29803,999693,7677796,null,1,4278
352476,68856,54816,2798253,null,3,8757
352477,76632,28372,6504266,null,4,14324
352478,41933,32577,6950802,null,2,19157
352479,15547,912531,1042067,null,5,5633
352480,46566,754324,1482190,null,3,2655
352481,50623,360488,859390,null,5,6120
352482,26682,507290,3104618,null,3,5752
352483,14166,516423,1666448,null,1,6812
352484,38742,618312,6665593,null,5,4660
352485,62244,160842,1384714,null,4,18764
352486,36167,323774,6278508,null,3,5097
352487,8221,347980,5186040,null,3,17399
352488,14725,855551,3431073,null,2,16081
352489,62415,181796,42291,null,1,15110
352490,62508,87060,3568464,null,3,15393
352491,48588,584642,2902803,null,1,1494
352492,15849,780089,6797006,null,4,5491
352493,60027,563579,917775,null,3,3660
352494,68156,800862,6350860,null,5,2225
352495,134,139851,6440283,null,3,16001
352496,43460,687962,6036351,null,3,7454
352497,70474,277981,2081830,null,4,10670
352498,5333,763731,7419153,null,5,17447
352499,64043,192220,4986011,null,2,11442
352500,23213,989639,741219,null,5,9438
352501,70096,60485,4236611,null,4,5078
352502,68029,30273,3064084,null,5,14880
352503,8970,530608,3707613,null,3,7122
352504,52810,716068,6264732,null,4,18266
352505,77031,501625,7203265,null,1,15106
352506,41208,900396,4550589,null,4,18372
352507,65722,571662,2281060,null,5,11348
352508,19150,534673,5712005,null,1,16637
352509,34428,839797,2460773,null,5,17495
352510,43862,847721,37875,null,4,10209
352511,16422,386670,2345446,null,5,5621
352512,52615,523909,4826481,null,3,18341
352513,35159,329465,2687778,null,1,15961
352514,57136,160765,3445151,null,4,2538
352515,32750,551934,3795280,null,3,6967
352516,43553,101813,3781615,null,5,7060
352517,77800,129532,4633341,null,1,5294
352518,66713,275983,3507312,null,3,12826
352519,25040,519561,6642659,null,4,15564
352520,57186,797362,6372668,null,2,19402
352521,18980,830581,3952237,null,4,13846
352522,40609,865290,5009809,null,2,7917
352523,8757,941819,3869409,null,5,19283
352524,46610,787317,7026653,null,4,2290
352525,7458,906620,4565911,null,5,15808
352526,75979,644019,4158027,null,1,13589
352527,73447,77606,5416467,null,5,17991
352528,21789,792871,1437793,null,3,811
352529,31584,821443,3163995,null,1,2154
352530,43818,915817,6774912,null,2,5370
352531,31264,513354,1624707,null,4,13174
352532,54404,383411,6779747,null,4,3100
352533,54952,477740,6492489,null,1,11867
352534,24490,258331,6249073,null,5,6527
352535,30098,985637,4696289,null,5,813
352536,10141,29997,5478381,null,4,18520
352537,45144,774870,2392331,null,3,9216
352538,66944,328714,7122018,null,1,10017
352539,56966,67449,897792,null,2,15627
352540,29412,38689,7726189,null,1,6954
352541,72896,747170,4021004,null,3,1358
352542,41218,619614,6508345,null,1,15770
352543,7460,661336,1054927,null,4,13055
352544,53628,824716,1817417,null,2,8707
352545,56812,125512,3787084,null,5,6671
352546,15327,948413,5182148,null,5,18781
352547,16073,57762,1985814,null,3,16617
352548,7538,634988,5536632,null,1,6383
352549,30449,588172,2887598,null,2,11015
352550,35604,360806,4896460,null,5,3786
352551,66140,787882,1569552,null,4,14985
352552,40590,442114,459980,null,2,5958
352553,64095,376950,6743319,null,3,8390
352554,13971,179116,2753352,null,5,7133
352555,68493,425327,4895087,null,3,13581
352556,46090,991509,1383906,null,5,17161
352557,79734,903909,6022003,null,1,14192
352558,40219,72333,3420603,null,1,12901
352559,40490,892513,1335146,null,1,7733
352560,57488,71293,7368149,null,4,6620
352561,18434,387567,1598995,null,5,15977
352562,14033,79310,3853633,null,3,32
352563,56055,484463,5161734,null,2,10280
352564,10256,252090,5148463,null,2,9543
352565,34930,464887,3470180,null,2,15762
352566,51587,573249,6619578,null,2,17873
352567,3290,849067,6898087,null,1,11787
352568,18157,870630,3686275,null,1,2230
352569,39871,388308,7900668,null,5,7764
352570,64594,479883,4841210,null,4,5870
352571,20970,573195,6990509,null,3,13815
352572,40727,383991,4153597,null,3,7242
352573,8499,317348,7836735,null,4,9163
352574,75169,214503,1390246,null,4,7539
352575,63635,178709,839271,null,4,17196
352576,20589,26353,4043210,null,2,7391
352577,18829,590833,588399,null,2,16350
352578,29849,330753,7407071,null,4,3435
352579,8618,947753,2064910,null,2,13402
352580,74010,234614,7262175,null,2,10786
352581,10708,288619,30037,null,2,14722
352582,47314,908589,3298270,null,1,4093
352583,46103,503541,995745,null,2,6913
352584,23133,726719,6858218,null,4,7396
352585,79274,65119,3307367,null,5,8538
352586,64806,149174,4340644,null,2,15800
352587,38544,311287,491550,null,5,3104
352588,107,732542,5293641,null,2,10527
352589,50316,329695,3278065,null,1,16453
352590,72186,87262,2693472,null,4,6828
352591,31538,234422,5297148,null,5,19193
352592,37446,547278,6489335,null,2,2497
352593,74115,665853,4234487,null,4,19789
352594,16579,325655,2784304,null,3,2972
352595,36087,944931,3096975,null,1,19896
352596,62583,564895,111029,null,5,4309
352597,72921,127735,3946898,null,2,12112
352598,34359,550211,3308123,null,4,8199
352599,25130,657603,4870639,null,3,11688
352600,47155,703481,2636625,null,1,2249
352601,42724,617830,2361422,null,2,11056
352602,7788,778228,5667071,null,2,11768
352603,58450,587660,6625154,null,2,6874
352604,12427,816421,5454789,null,5,1855
352605,40194,517989,6528017,null,5,14297
352606,61072,186006,353204,null,3,18426
352607,55370,133858,3070055,null,3,17632
352608,62648,209760,4206596,null,4,5383
352609,63922,255633,4835078,null,1,9035
352610,44361,57406,7181326,null,4,5659
352611,6954,444167,1517553,null,4,14768
352612,28481,79742,4605558,null,5,5409
352613,65448,104606,528944,null,5,14618
352614,66484,110930,3180856,null,4,16852
352615,4330,491553,1655900,null,3,10585
352616,63302,509623,1022693,null,1,218
352617,28039,752418,277552,null,1,853
352618,23544,743415,6070842,null,5,14021
352619,49876,23027,7103763,null,4,3566
352620,28337,193227,6217696,null,2,2964
352621,27952,765226,7861349,null,3,4644
352622,36739,432402,5647882,null,4,7219
352623,66121,261699,1866819,null,1,7351
352624,28269,48218,1604825,null,5,6622
352625,35205,940291,1993720,null,2,10016
352626,54229,37649,5307433,null,5,18144
352627,52528,560152,6743320,null,5,2943
352628,21294,749645,5052625,null,5,11859
352629,23808,972664,7555420,null,3,3748
352630,815,565175,4576659,null,4,3502
352631,38063,777151,4379994,null,1,6739
352632,43545,765339,6017090,null,2,16139
352633,30368,101790,4940288,null,4,10847
352634,14302,836597,3504938,null,4,12205
352635,2499,979843,988985,null,4,3848
352636,57280,532980,6061958,null,2,4652
352637,7763,865859,4206125,null,4,8342
352638,24071,472084,6394598,null,2,10863
352639,20379,9478,3529141,null,4,19672
352640,43153,862252,30774,null,2,4087
352641,17550,838957,4087165,null,1,10190
352642,17074,48021,3032036,null,5,14590
352643,21712,720050,846989,null,1,3207
352644,60373,887895,3917148,null,4,17905
352645,47400,13617,2471061,null,2,10609
352646,27488,831761,5584185,null,4,11892
352647,33176,984927,6257578,null,5,13761
352648,31354,327563,4506922,null,5,3167
352649,64366,224335,3513219,null,4,1828
352650,49828,231427,7347138,null,3,17706
