ID,COSTO_SERVICIOS,PERSONA
10334,527985,49231
10335,649813,74459
10336,487801,18080
10337,870107,78621
10338,290453,90739
10339,884809,7859
10340,197450,80279
10341,358758,94755
10342,918320,86297
10343,385458,133897
10344,989672,54123
10345,428402,18786
10346,320219,46266
10347,252930,106091
10348,186595,114962
10349,492701,112628
10350,830485,89196
10351,873461,125601
10352,607734,48471
10353,124053,4707
10354,708363,78899
10355,706461,11428
10356,795403,84331
10357,499957,81412
10358,877585,68227
10359,201641,133186
10360,330358,139710
10361,136070,94816
10362,858935,56907
10363,245713,25309
10364,533266,62658
10365,565531,68191
10366,222808,21650
10367,854625,66188
10368,211985,8373
10369,471618,75265
10370,791908,105212
10371,258370,120782
10372,900717,85367
10373,646831,12786
10374,661532,62297
10375,607747,135623
10376,331059,69508
10377,555700,140089
10378,805201,60840
10379,759456,134530
10380,443646,146008
10381,408916,131146
10382,391588,11990
10383,685410,84854
10384,824306,130536
10385,792331,92309
10386,890404,75677
10387,660311,77606
10388,521899,107157
10389,443548,107706
10390,811053,148876
10391,280845,23291
10392,381266,49677
10393,569843,116287
10394,450612,133149
10395,155205,66091
10396,575941,117041
10397,144218,25385
10398,932029,29188
10399,136246,133336
10400,164125,135959
10401,886224,111542
10402,66735,66716
10403,709705,118486
10404,354348,140647
10405,827454,66137
10406,400777,56928
10407,198779,57769
10408,146413,90894
10409,801384,132952
10410,355717,81080
10411,62283,5376
10412,742141,32872
10413,720416,39915
10414,852752,56863
10415,511996,32133
10416,89947,64471
10417,442296,6941
10418,452057,77911
10419,702485,57295
10420,864584,149931
10421,347789,22768
10422,781150,98318
10423,335843,127459
10424,600601,123379
10425,771960,6723
10426,204803,84988
10427,117872,38479
10428,887459,47258
10429,352369,121839
10430,524043,71313
10431,460618,125322
10432,789879,109418
10433,926139,74467
10434,295643,6262
10435,31093,30150
10436,404070,106606
10437,89108,50431
10438,622279,2953
10439,365131,114313
10440,677146,130164
10441,53434,122473
10442,442867,105748
10443,497470,87891
10444,396045,125069
10445,221355,58834
10446,405504,121563
10447,364176,109804
10448,923379,90051
10449,847349,145421
10450,32937,47760
10451,691293,121407
10452,35900,46094
10453,751276,73561
10454,765635,35558
10455,663909,66270
10456,113680,130562
10457,303867,63868
10458,27552,67322
10459,488493,19891
10460,822214,148233
10461,392181,62023
10462,484230,37288
10463,334384,81210
10464,912672,50391
10465,350782,83626
10466,763071,80542
10467,235310,129417
10468,717209,48859
10469,950550,136828
10470,498243,43419
10471,620351,55387
10472,104943,56791
10473,165682,67634
10474,180697,3881
10475,416494,42812
10476,617576,99734
10477,435940,116030
10478,480057,83475
10479,908459,9381
10480,564654,84308
10481,535666,19319
10482,281756,95279
10483,807477,11300
10484,270988,79683
10485,535438,93329
10486,692415,67727
10487,804632,94872
10488,884988,145074
10489,714600,6901
10490,185653,57237
10491,530716,63089
10492,308222,17562
10493,615956,37287
10494,576128,38033
10495,59980,12573
10496,80104,74422
10497,479998,46952
10498,651038,83291
10499,571718,88801
10500,718015,61162
10501,84281,36036
10502,281331,109746
10503,522554,87366
10504,876388,147663
10505,350031,146136
10506,169381,118238
10507,949341,121727
10508,262235,7738
10509,830036,60867
10510,584029,142233
10511,198481,106518
10512,933673,96958
10513,226359,144923
10514,624415,40241
10515,754528,97136
10516,831058,72667
10517,520272,29299
10518,57744,60382
10519,326182,68816
10520,357750,93222
10521,633244,9280
10522,911399,93881
10523,773277,75280
10524,638360,35080
10525,405893,46175
10526,762434,74860
10527,490892,44665
10528,725916,28744
10529,15433,18939
10530,597857,17381
10531,536372,86335
10532,478985,39330
10533,92511,105278
10534,560328,72308
10535,150864,89520
10536,304065,149800
10537,510998,27918
10538,949169,64153
10539,237786,35204
10540,872472,135317
10541,787250,58902
10542,999358,34215
10543,662520,56101
10544,479077,91247
10545,397616,139754
10546,991614,78878
10547,210748,129193
10548,180889,147601
10549,956072,79667
10550,235184,49168
10551,47812,28451
10552,883998,105706
10553,217549,102510
10554,479784,27200
10555,795815,3756
10556,63757,9968
10557,230603,20593
10558,934482,138123
10559,515573,101217
10560,555623,46759
10561,686054,438
10562,667398,124926
10563,553449,126963
10564,616818,25864
10565,759002,149957
10566,937938,34421
10567,242747,51979
10568,914582,4472
10569,283292,83793
10570,618984,74461
10571,974838,75067
10572,315357,101571
10573,465321,38413
10574,533787,85868
10575,8087,77596
10576,782738,113128
10577,241770,79246
10578,357831,75911
10579,437396,65866
10580,112133,64427
10581,218871,105198
10582,201066,102744
10583,557187,5986
10584,697595,41988
10585,688977,58087
10586,187963,4278
10587,652419,146467
10588,136376,104771
10589,423727,131493
10590,505857,128347
10591,896495,2818
10592,741437,115727
10593,960297,143433
10594,548156,67111
10595,317402,125977
10596,76063,125530
10597,278256,64384
10598,244923,95030
10599,629311,13787
10600,261479,22938
10601,631123,30213
10602,677085,105292
10603,911956,69337
10604,473347,46773
10605,30966,313
10606,458328,39712
10607,304617,130426
10608,289922,112616
10609,545286,60611
10610,618877,57343
10611,344821,134180
10612,835189,92389
10613,857291,67996
10614,512109,32486
10615,739307,134106
10616,450183,92209
10617,173913,3747
10618,347758,112208
10619,27261,146503
10620,609158,78439
10621,109533,1697
10622,392488,52535
10623,183710,60324
10624,806144,137430
10625,41920,100921
10626,174441,29663
10627,370888,12906
10628,830375,11265
10629,286402,111808
10630,36168,131678
10631,96783,270
10632,822046,34275
10633,961867,89965
10634,945889,79794
10635,421252,53738
10636,524856,66115
10637,837976,131818
10638,986880,147862
10639,783940,131129
10640,510237,70022
10641,671944,66844
10642,86969,77937
10643,298294,93027
10644,620309,120840
10645,956318,60326
10646,91085,32978
10647,511338,136395
10648,208502,36396
10649,27392,102328
10650,119489,104893
10651,811931,20926
10652,828911,102850
10653,454245,101743
10654,363425,6774
10655,395391,128740
10656,381850,146175
10657,631019,8184
10658,10033,70465
10659,767250,53382
10660,779778,142797
10661,799692,22786
10662,937731,28419
10663,420889,105240
10664,728822,79758
10665,512344,106909
10666,546818,101155
10667,817983,22598
10668,933329,60151
10669,127580,124212
10670,457834,22696
10671,165114,93725
10672,966465,125299
10673,987338,57864
10674,73218,108856
10675,739044,121878
10676,505234,70582
10677,469314,132564
10678,873501,3832
10679,446139,125449
10680,782206,113824
10681,570148,141190
10682,125823,53246
10683,424854,40590
10684,20199,109864
10685,209771,3570
10686,506949,133116
10687,614053,50996
10688,598419,41590
10689,499286,44563
10690,628083,124214
10691,803399,74230
10692,226117,19
10693,897203,34619
10694,696987,120647
10695,329217,127840
10696,545655,5578
10697,959827,146882
10698,729801,146660
10699,327862,112434
10700,107854,94691
10701,203237,7118
10702,967432,5607
10703,56585,41325
10704,219263,38589
10705,27716,37522
10706,846238,80672
10707,37036,136237
10708,875185,44
10709,477134,132005
10710,738706,148119
10711,837762,97913
10712,175174,16577
10713,354963,60374
10714,126484,10330
10715,261938,103457
10716,294077,5220
10717,515491,25951
10718,92245,47137
10719,328329,49755
10720,162525,122419
10721,956409,110776
10722,933536,67054
10723,804239,28117
10724,152477,100587
10725,945497,136493
10726,471529,32097
10727,394374,71771
10728,348161,101487
10729,952819,123053
10730,967914,10042
10731,102459,54275
10732,984895,136963
10733,508926,124787
10734,935070,20542
10735,477487,114058
10736,360145,6410
10737,745426,61475
10738,131249,3476
10739,47423,82353
10740,527962,149787
10741,691563,67048
10742,521172,144121
10743,726281,110593
10744,719291,132960
10745,462509,38437
10746,714580,24350
10747,901275,23435
10748,820338,57262
10749,24001,50147
10750,706136,28832
10751,527363,117802
10752,852642,45974
10753,707749,120137
10754,249186,43447
10755,345754,114315
10756,766133,97559
10757,888222,121791
10758,213879,32995
10759,824435,64523
10760,565763,106428
10761,194476,17129
10762,147927,106739
10763,142679,147140
10764,67145,30535
10765,202472,51632
10766,499973,9805
10767,768621,86663
10768,626924,119131
10769,184668,64923
10770,284906,95033
10771,696413,70657
10772,376170,148608
10773,275767,79365
10774,92346,26329
10775,506134,136801
10776,959740,96810
10777,466717,15912
10778,975615,7482
10779,137742,92599
10780,866440,136010
10781,546672,19908
10782,640479,53037
10783,441782,59853
10784,667517,101161
10785,664299,63847
10786,284197,39545
10787,236559,2901
10788,695425,120695
10789,133782,46152
10790,601938,116319
10791,206743,135531
10792,981827,99028
10793,416368,63575
10794,786358,63088
10795,766829,8210
10796,303222,139247
10797,752095,22655
10798,610294,133473
10799,869568,119379
10800,40617,39920
10801,263367,29315
10802,470232,111909
10803,398316,106467
10804,103199,137599
10805,19637,107675
10806,59700,108863
10807,489796,148236
10808,380187,77780
10809,627978,47662
10810,200381,60118
10811,527912,48035
10812,272609,92227
10813,739152,70384
10814,737219,60236
10815,440057,128133
10816,119928,88195
10817,979609,91600
10818,159094,2541
10819,860417,128555
10820,871522,142113
10821,395981,102518
10822,976257,138731
10823,194561,62227
10824,866956,86249
10825,989677,78766
10826,274571,35345
10827,750583,86082
10828,442967,12402
10829,810921,56490
10830,601324,25350
10831,947092,70786
10832,249442,124204
10833,187063,43976
10834,696665,143299
10835,505833,71373
10836,89536,137618
10837,240406,60507
10838,619936,134022
10839,428467,148915
10840,426916,21923
10841,944854,52573
10842,529220,19297
10843,264655,18074
10844,7873,24089
10845,694897,135758
10846,690165,116642
10847,659254,39703
10848,336776,127843
10849,637400,33588
10850,942335,94698
10851,854220,103433
10852,663402,8038
10853,791462,76258
10854,132528,103251
10855,311597,128085
10856,491297,146989
10857,477593,66136
10858,564895,41988
10859,705130,10152
10860,222136,120238
10861,46322,64495
10862,311724,66695
10863,858171,87288
10864,546425,106666
10865,754662,5740
10866,428502,66757
10867,129638,114643
10868,940153,80301
10869,52987,127403
10870,689591,75861
10871,361629,39538
10872,260074,148738
10873,898832,2243
10874,124105,130928
10875,536659,133861
10876,7139,85313
10877,437030,96665
10878,443849,79835
10879,575078,93541
10880,891804,117535
10881,260146,110989
10882,243936,83929
10883,235177,4134
10884,519424,52763
10885,247063,89301
10886,997088,25044
10887,443941,33619
10888,412485,23588
10889,22429,114181
10890,11933,5075
10891,710071,114464
10892,820955,2405
10893,169576,39877
10894,705735,65518
10895,903334,99594
10896,321751,8722
10897,314272,33249
10898,479169,76368
10899,797427,112099
10900,971762,134117
10901,166327,81164
10902,50359,142669
10903,727852,90738
10904,59406,135183
10905,303389,2182
10906,219387,82760
10907,582208,49809
10908,201027,65908
10909,978942,70661
10910,177887,93720
10911,730699,131739
10912,256108,84426
10913,917197,24456
10914,94434,106557
10915,938424,115132
10916,573515,139235
10917,613207,106190
10918,977949,135622
10919,367573,58349
10920,90166,67524
10921,189496,56423
10922,442917,99979
10923,20781,1894
10924,346619,39793
10925,607645,10971
10926,946665,88436
10927,179253,147531
10928,183763,133509
10929,934070,17464
10930,39690,202
10931,782263,108559
10932,483597,91805
10933,153566,125375
10934,426283,133055
10935,532035,112836
10936,180610,64458
10937,48270,120889
10938,579725,90057
10939,118062,94868
10940,825083,125776
10941,640669,48426
10942,244478,104768
10943,276790,58051
10944,931925,52133
10945,120057,125952
10946,782054,12677
10947,598520,145243
10948,437639,41754
10949,319759,70644
10950,734032,114392
10951,716008,71787
10952,450770,79658
10953,545609,45761
10954,413588,104079
10955,232585,63086
10956,74445,49241
10957,121494,80679
10958,842246,111090
10959,577377,10456
10960,948883,43441
10961,8103,69734
10962,810680,31142
10963,357630,23004
10964,827736,32747
10965,355408,97574
10966,805104,45760
10967,843122,29560
10968,333843,103531
10969,665910,126928
10970,640416,27840
10971,434431,5387
10972,993719,139105
10973,293822,4301
10974,297020,106623
10975,438001,32498
10976,919696,14896
10977,551461,11045
10978,692161,50659
10979,967646,95028
10980,952995,60784
10981,270197,70798
10982,97437,114051
10983,360598,127252
10984,548491,49571
10985,428049,34758
10986,917075,140364
10987,736353,118376
10988,537425,62125
10989,487650,25344
10990,390703,38303
10991,442407,70714
10992,606814,19218
10993,201690,118870
10994,276867,76557
10995,553183,142046
10996,715541,24628
10997,737133,94432
10998,726992,23528
10999,32545,19699
11000,913132,36303
11001,505374,95612
11002,525381,29337
11003,455192,18979
11004,283590,20799
11005,793768,142448
11006,468929,138957
11007,269330,125622
11008,95677,10377
11009,652428,57327
11010,950420,138337
11011,755716,17557
11012,906534,145546
11013,165171,133263
11014,567708,35275
11015,716228,111231
11016,947542,83293
11017,454057,30218
11018,578521,111655
11019,83503,54510
11020,900840,134271
11021,960138,97509
11022,680398,120904
11023,981541,128599
11024,490349,80282
11025,979454,47518
11026,605138,35493
11027,974337,76811
11028,104787,22375
11029,918450,147950
11030,846602,48490
11031,655856,43333
11032,631933,82357
11033,773738,135052
11034,411163,100468
11035,332161,85793
11036,398832,76648
11037,309373,6808
11038,216059,57800
11039,254573,143411
11040,879303,53758
11041,3320,16518
11042,765482,87094
11043,782162,60641
11044,74560,37931
11045,814579,57164
11046,426987,103071
11047,230732,137384
11048,18895,142681
11049,534551,84648
11050,40324,4962
11051,235035,119328
11052,684879,60981
11053,360728,62205
11054,70151,64582
11055,142760,112635
11056,520379,145920
11057,799269,93790
11058,193300,111806
11059,39225,121846
11060,744871,93792
11061,711717,64757
11062,115287,20135
11063,24363,36594
11064,696641,19121
11065,275236,128019
11066,224263,111779
11067,853982,24732
11068,14578,72966
11069,252963,129164
11070,80700,54303
11071,432655,98502
11072,398091,76700
11073,185049,108790
11074,38363,5036
11075,1404,20846
11076,448314,106325
11077,874231,40152
11078,649571,71347
11079,562529,39201
11080,368078,124922
11081,698477,138247
11082,308993,65039
11083,465122,33840
11084,469707,20656
11085,716050,51471
11086,537940,76297
11087,863318,115306
11088,498450,96779
11089,967146,92608
11090,304825,98037
11091,323953,46864
11092,677094,21861
11093,118883,55857
11094,743360,137086
11095,137331,62740
11096,792223,76542
11097,393893,19474
11098,971885,142221
11099,374723,43372
11100,161582,45573
11101,584512,26771
11102,873457,145710
11103,953949,133663
11104,687794,41255
11105,767684,144687
11106,248048,54004
11107,723551,75541
11108,215287,96677
11109,323549,70765
11110,939051,32079
11111,640211,21322
11112,495283,22992
11113,619489,139386
11114,354396,55712
11115,873836,70901
11116,64814,119495
11117,776110,20859
11118,867485,146272
11119,184435,71743
11120,676234,103112
11121,742398,94134
11122,537447,89792
11123,684357,122563
11124,950028,78417
11125,774899,101879
11126,825602,21932
11127,187715,118027
11128,623988,88116
11129,914364,3779
11130,633664,107766
11131,322934,65209
11132,850610,93235
11133,825669,88683
11134,860479,40102
11135,727484,94956
11136,730988,86556
11137,346369,120319
11138,216144,16965
11139,830889,147864
11140,336360,106328
11141,922594,117975
11142,892841,53078
11143,119181,32661
11144,332028,66907
11145,264535,128746
11146,971598,103537
11147,439941,138424
11148,156009,103718
11149,425094,145659
11150,401981,7933
11151,26205,98137
11152,273876,113164
11153,832956,25747
11154,590162,55258
11155,417947,11767
11156,477892,2207
11157,215232,61354
11158,398648,142599
11159,595915,138634
11160,887176,73727
11161,907649,60227
11162,760570,109259
11163,68561,142561
11164,7463,38432
11165,477609,136383
11166,31486,2280
11167,967412,8994
11168,679698,19975
11169,108419,46630
11170,518214,139241
11171,646271,67795
11172,472278,113720
11173,710848,25624
11174,433525,84252
11175,652152,127170
11176,932386,59084
11177,905388,10547
11178,556040,20268
11179,850903,98137
11180,902926,40258
11181,752174,47311
11182,579420,127498
11183,855859,30469
11184,810069,26951
11185,113116,142609
11186,60919,29731
11187,981383,80611
11188,234521,131663
11189,776544,58204
11190,661867,30925
11191,406088,135352
11192,62696,31648
11193,573817,118087
11194,698938,138878
11195,187784,119936
11196,420067,103753
