ID,PRECIO,HOSTAL,ESTADO
274449,290594,11109,deshabilitado
274450,95513,7802,habilitado
274451,57944,16452,deshabilitado
274452,377269,3442,deshabilitado
274453,12384,17415,habilitado
274454,48129,14046,deshabilitado
274455,154944,7571,habilitado
274456,405627,1986,habilitado
274457,113608,16168,habilitado
274458,487215,8350,habilitado
274459,470746,14203,deshabilitado
274460,176032,3989,deshabilitado
274461,57423,5956,deshabilitado
274462,105384,7582,deshabilitado
274463,1178,5821,habilitado
274464,31841,18348,deshabilitado
274465,53090,17895,deshabilitado
274466,120840,19904,habilitado
274467,114518,7373,deshabilitado
274468,367789,18737,deshabilitado
274469,293282,15465,deshabilitado
274470,318251,12978,habilitado
274471,469602,1420,deshabilitado
274472,260244,9141,deshabilitado
274473,157868,514,deshabilitado
274474,475304,17673,habilitado
274475,159514,13591,deshabilitado
274476,195006,13888,deshabilitado
274477,29794,15537,deshabilitado
274478,309895,4255,habilitado
274479,455611,6429,habilitado
274480,303257,17731,habilitado
274481,416131,2747,deshabilitado
274482,122150,17267,habilitado
274483,59703,6254,habilitado
274484,214445,16369,habilitado
274485,48295,9311,deshabilitado
274486,254630,607,deshabilitado
274487,7602,19580,deshabilitado
274488,223619,5503,habilitado
274489,299448,7058,habilitado
274490,428350,2520,deshabilitado
274491,72921,14577,habilitado
274492,416520,13208,habilitado
274493,189636,591,habilitado
274494,142766,17991,habilitado
274495,9673,19281,habilitado
274496,496421,5312,deshabilitado
274497,395714,16571,deshabilitado
274498,126793,10852,deshabilitado
274499,334550,9026,habilitado
274500,395258,17894,habilitado
274501,302454,3252,deshabilitado
274502,370366,13283,deshabilitado
274503,3015,7752,habilitado
274504,13240,16221,habilitado
274505,125788,5341,deshabilitado
274506,432548,10149,deshabilitado
274507,475108,14805,deshabilitado
274508,308336,13064,deshabilitado
274509,346122,16590,deshabilitado
274510,14453,16994,habilitado
274511,65644,19345,habilitado
274512,356716,10756,deshabilitado
274513,32960,18703,deshabilitado
274514,42215,11425,deshabilitado
274515,438686,11555,deshabilitado
274516,323625,1013,deshabilitado
274517,141518,12270,deshabilitado
274518,435927,7718,habilitado
274519,85693,5028,deshabilitado
274520,102871,18925,habilitado
274521,324510,17990,habilitado
274522,451685,5226,habilitado
274523,412052,6723,deshabilitado
274524,444648,13514,deshabilitado
274525,88974,1099,deshabilitado
274526,300191,17530,deshabilitado
274527,475919,2418,deshabilitado
274528,418092,15194,habilitado
274529,114635,13083,habilitado
274530,119056,6236,habilitado
274531,216256,15750,habilitado
274532,203406,16622,deshabilitado
274533,125982,950,habilitado
274534,90689,13023,deshabilitado
274535,217770,8210,deshabilitado
274536,485403,11375,deshabilitado
274537,257764,1930,deshabilitado
274538,342814,14504,habilitado
274539,149068,4024,habilitado
274540,241382,3146,deshabilitado
274541,221700,18617,deshabilitado
274542,227963,10394,deshabilitado
274543,340009,13462,deshabilitado
274544,137627,18356,deshabilitado
274545,392105,14954,deshabilitado
274546,473990,3086,deshabilitado
274547,376393,4508,deshabilitado
274548,414898,1856,habilitado
274549,308647,17699,habilitado
274550,495165,17112,habilitado
274551,392258,10961,deshabilitado
274552,392778,6159,habilitado
274553,204316,9551,habilitado
274554,339795,17439,habilitado
274555,216403,3615,habilitado
274556,311797,2230,deshabilitado
274557,363320,7007,deshabilitado
274558,174653,4791,habilitado
274559,142907,1926,habilitado
274560,221781,12785,habilitado
274561,96682,17642,habilitado
274562,89648,17755,habilitado
274563,285023,10008,habilitado
274564,430362,12046,habilitado
274565,176374,18167,habilitado
274566,348792,147,habilitado
274567,238855,828,habilitado
274568,367902,6780,habilitado
274569,413809,18555,deshabilitado
274570,433076,13137,habilitado
274571,168580,13390,habilitado
274572,86217,10992,habilitado
274573,25271,5919,deshabilitado
274574,492904,17262,habilitado
274575,136853,10342,habilitado
274576,101366,7006,deshabilitado
274577,472323,17356,deshabilitado
274578,17201,8544,deshabilitado
274579,342000,973,habilitado
274580,45684,2828,deshabilitado
274581,160489,13954,habilitado
274582,285692,16456,habilitado
274583,271551,19803,deshabilitado
274584,226293,2406,deshabilitado
274585,8798,5002,deshabilitado
274586,426107,8085,deshabilitado
274587,290138,2973,deshabilitado
274588,126190,10231,deshabilitado
274589,169752,15843,habilitado
274590,81064,7149,habilitado
274591,137219,7990,habilitado
274592,484206,7187,deshabilitado
274593,28838,4578,deshabilitado
274594,460846,15636,deshabilitado
274595,91653,2379,habilitado
274596,282459,3423,habilitado
274597,196432,11344,habilitado
274598,402151,14397,deshabilitado
274599,48935,11150,habilitado
274600,278891,16093,deshabilitado
274601,72501,10704,deshabilitado
274602,386965,479,habilitado
274603,50486,16639,habilitado
274604,220927,8158,deshabilitado
274605,142333,14276,habilitado
274606,357748,7879,deshabilitado
274607,23990,3608,deshabilitado
274608,201473,15833,habilitado
274609,156996,15912,deshabilitado
274610,21989,93,deshabilitado
274611,205008,12086,habilitado
274612,47129,14067,deshabilitado
274613,478357,19567,deshabilitado
274614,229507,19767,deshabilitado
274615,460091,3566,habilitado
274616,78170,6635,habilitado
274617,304909,4546,habilitado
274618,170563,18048,habilitado
274619,153273,2287,habilitado
274620,207896,15091,deshabilitado
274621,212224,17783,habilitado
274622,289538,19528,deshabilitado
274623,491547,12665,deshabilitado
274624,416722,18019,deshabilitado
274625,226741,5632,habilitado
274626,74668,3519,deshabilitado
274627,177424,17513,habilitado
274628,309847,189,habilitado
274629,490507,14814,habilitado
274630,328276,9372,deshabilitado
274631,467294,19709,deshabilitado
274632,60906,14002,habilitado
274633,490719,12191,deshabilitado
274634,472328,4057,deshabilitado
274635,324237,18326,deshabilitado
274636,137477,4825,deshabilitado
274637,457629,9571,deshabilitado
274638,191736,13910,deshabilitado
274639,438810,12287,habilitado
274640,438367,19988,deshabilitado
274641,205690,12455,habilitado
274642,170708,17377,deshabilitado
274643,471659,5637,habilitado
274644,297453,13298,habilitado
274645,157922,2639,deshabilitado
274646,27052,9331,deshabilitado
274647,480966,16867,habilitado
274648,259466,10103,deshabilitado
274649,314636,2573,deshabilitado
274650,192939,11751,habilitado
274651,136833,2426,deshabilitado
274652,193179,4972,deshabilitado
274653,312628,7513,deshabilitado
274654,412178,5755,habilitado
274655,185044,7753,habilitado
274656,250230,11752,habilitado
274657,194949,14148,habilitado
274658,70379,3012,deshabilitado
274659,343271,19693,habilitado
274660,90070,18321,habilitado
274661,267642,16290,habilitado
274662,47529,18162,deshabilitado
274663,128466,8305,deshabilitado
274664,100105,8476,habilitado
274665,217865,18484,deshabilitado
274666,156607,277,habilitado
274667,72119,10649,habilitado
274668,327798,796,habilitado
274669,40337,4922,habilitado
274670,357982,18343,habilitado
274671,320668,13028,deshabilitado
274672,340992,5904,deshabilitado
274673,182391,10942,habilitado
274674,141088,16748,deshabilitado
274675,93602,3273,habilitado
274676,376192,7807,deshabilitado
274677,47119,19403,habilitado
274678,317886,3285,habilitado
274679,197258,11850,habilitado
274680,84178,1148,habilitado
274681,431272,6363,deshabilitado
274682,57346,9816,habilitado
274683,347007,6572,deshabilitado
274684,313533,14076,habilitado
274685,466479,6117,habilitado
274686,295536,18190,habilitado
274687,386468,7230,deshabilitado
274688,186130,13695,deshabilitado
274689,473787,13526,habilitado
274690,140551,14597,deshabilitado
274691,373121,9019,deshabilitado
274692,193139,9461,habilitado
274693,236797,2210,habilitado
274694,397500,18589,deshabilitado
274695,110839,10911,habilitado
274696,488808,19024,habilitado
274697,420370,8314,habilitado
274698,177336,10961,deshabilitado
274699,69710,7535,habilitado
274700,476196,14906,habilitado
274701,184185,448,habilitado
274702,132141,14439,habilitado
274703,381591,18263,habilitado
274704,6788,357,deshabilitado
274705,423453,14614,habilitado
274706,115587,8066,habilitado
274707,2614,16074,deshabilitado
274708,257973,8698,habilitado
274709,411735,1675,deshabilitado
274710,377627,9990,habilitado
274711,41541,10094,habilitado
274712,251633,16638,habilitado
274713,266112,8936,habilitado
274714,14262,1855,deshabilitado
274715,56003,13804,habilitado
274716,181263,9636,habilitado
274717,310658,15356,deshabilitado
274718,60417,1318,deshabilitado
274719,384050,18157,deshabilitado
274720,267203,17735,habilitado
274721,109017,5828,deshabilitado
274722,300788,6521,deshabilitado
274723,415860,10355,deshabilitado
274724,139422,9820,habilitado
274725,322499,14589,deshabilitado
274726,197933,19317,habilitado
274727,304096,16480,habilitado
274728,113544,17760,habilitado
274729,379898,15428,habilitado
274730,252223,18284,deshabilitado
274731,60392,4215,deshabilitado
274732,350162,15402,habilitado
274733,110637,17137,deshabilitado
274734,86849,11556,habilitado
274735,212914,1422,deshabilitado
274736,248190,7120,deshabilitado
274737,417447,16064,deshabilitado
274738,109407,14448,habilitado
274739,392814,17028,deshabilitado
274740,437493,8934,deshabilitado
274741,353961,17775,habilitado
274742,329334,16765,deshabilitado
274743,195293,17192,deshabilitado
274744,332635,2889,deshabilitado
274745,459129,14574,habilitado
274746,489270,11635,deshabilitado
274747,457705,17923,habilitado
274748,435928,15392,habilitado
274749,297323,9778,deshabilitado
274750,497931,5970,habilitado
274751,230272,13371,habilitado
274752,74575,8324,deshabilitado
274753,158896,560,habilitado
274754,163474,4352,deshabilitado
274755,342475,8254,habilitado
274756,416243,8421,deshabilitado
274757,227187,13169,deshabilitado
274758,151852,14561,habilitado
274759,427347,15817,habilitado
274760,30720,18061,habilitado
274761,245881,2741,deshabilitado
274762,175468,17480,deshabilitado
274763,229643,3698,habilitado
274764,285822,15481,habilitado
274765,422181,19594,deshabilitado
274766,133624,361,habilitado
274767,39862,12717,habilitado
274768,304417,15941,habilitado
274769,9514,13176,habilitado
274770,309323,6327,deshabilitado
274771,337378,4442,habilitado
274772,171490,8604,deshabilitado
274773,29478,2254,habilitado
274774,280168,4511,habilitado
274775,319373,12279,habilitado
274776,430054,14643,deshabilitado
274777,247933,7132,deshabilitado
274778,171725,16572,deshabilitado
274779,223109,15375,deshabilitado
274780,374894,8019,habilitado
274781,31955,11475,habilitado
274782,127332,11422,deshabilitado
274783,366285,13002,habilitado
274784,392257,6625,habilitado
274785,295462,7860,deshabilitado
274786,48563,7947,deshabilitado
274787,76278,11203,deshabilitado
274788,474420,13156,habilitado
274789,163257,8224,habilitado
274790,121462,3356,habilitado
274791,74526,3954,habilitado
274792,268217,379,habilitado
274793,228580,11162,habilitado
274794,70669,1069,habilitado
274795,83456,2684,habilitado
274796,319763,14673,habilitado
274797,218616,19090,habilitado
274798,499450,10300,habilitado
274799,89510,3737,habilitado
274800,57743,1978,habilitado
274801,204678,19767,deshabilitado
274802,398649,14072,habilitado
274803,301150,211,habilitado
274804,326186,2388,habilitado
274805,103721,6740,habilitado
274806,471374,1039,habilitado
274807,53504,8239,deshabilitado
274808,1403,5199,habilitado
274809,400496,10645,habilitado
274810,25620,3901,deshabilitado
274811,165711,7721,habilitado
274812,252491,13243,deshabilitado
274813,168938,19348,deshabilitado
274814,290092,1267,habilitado
274815,402220,18128,deshabilitado
274816,97348,756,habilitado
274817,354412,4383,habilitado
274818,332478,12970,habilitado
274819,480779,19848,habilitado
274820,341117,8754,habilitado
274821,487576,18335,deshabilitado
274822,191316,6544,habilitado
274823,942,16889,habilitado
274824,155967,9142,habilitado
274825,154118,16290,deshabilitado
274826,378433,435,habilitado
274827,467734,13787,deshabilitado
274828,454908,17376,habilitado
274829,275586,11101,habilitado
274830,304301,1629,deshabilitado
274831,105389,5061,habilitado
274832,380909,17600,habilitado
274833,186726,16425,habilitado
274834,248634,2086,habilitado
274835,313365,19799,habilitado
274836,12284,8414,deshabilitado
274837,197174,14710,deshabilitado
274838,352741,12362,deshabilitado
274839,348462,3116,deshabilitado
274840,181188,7942,deshabilitado
274841,151750,6247,habilitado
274842,95084,16547,deshabilitado
274843,318662,15585,deshabilitado
274844,439105,10251,habilitado
274845,151043,9619,deshabilitado
274846,12620,14212,habilitado
274847,319278,19228,habilitado
274848,232440,15949,deshabilitado
274849,89072,17309,habilitado
274850,137860,16733,habilitado
274851,161238,4058,habilitado
274852,343677,3677,habilitado
274853,83422,12527,habilitado
274854,361737,514,habilitado
274855,286836,1640,habilitado
274856,124105,3083,habilitado
274857,21483,15845,deshabilitado
274858,112604,850,deshabilitado
274859,108204,1201,deshabilitado
274860,456818,15912,habilitado
274861,325410,2460,deshabilitado
274862,62144,17606,habilitado
274863,292635,4608,habilitado
274864,375684,1170,habilitado
274865,172059,10938,deshabilitado
274866,341172,15746,habilitado
274867,183757,932,deshabilitado
274868,24184,11918,habilitado
274869,486220,16775,habilitado
274870,61860,11930,deshabilitado
274871,466368,12948,habilitado
274872,156352,975,deshabilitado
274873,485727,18346,deshabilitado
274874,446308,2792,deshabilitado
274875,346079,16247,deshabilitado
274876,364777,11433,habilitado
274877,129643,15551,deshabilitado
274878,248640,3878,deshabilitado
274879,450155,483,habilitado
274880,148198,3119,habilitado
274881,96644,16315,deshabilitado
274882,388840,11931,habilitado
274883,330263,2267,habilitado
274884,325231,6328,deshabilitado
274885,433998,2859,habilitado
274886,358829,3290,deshabilitado
274887,122595,15680,deshabilitado
274888,174756,8120,deshabilitado
274889,116709,15450,habilitado
274890,82523,10829,deshabilitado
274891,199563,8154,habilitado
274892,33866,10026,deshabilitado
274893,20622,4706,deshabilitado
274894,120285,7175,deshabilitado
274895,340152,17752,habilitado
274896,245649,12075,deshabilitado
274897,232392,16990,habilitado
274898,231546,14134,deshabilitado
274899,43915,10504,deshabilitado
274900,295604,5973,deshabilitado
274901,369611,17175,habilitado
274902,138762,2144,habilitado
274903,220718,15756,deshabilitado
274904,309746,8224,habilitado
274905,49956,6877,habilitado
274906,248588,4796,deshabilitado
274907,81044,438,deshabilitado
274908,466759,19145,deshabilitado
274909,394252,7078,habilitado
274910,138420,16665,habilitado
274911,272438,3379,deshabilitado
274912,179139,19435,habilitado
274913,448001,19232,habilitado
274914,170463,13365,deshabilitado
274915,447696,12868,deshabilitado
274916,168059,13895,deshabilitado
274917,287345,16512,deshabilitado
274918,251435,19780,deshabilitado
274919,201460,14121,habilitado
274920,26348,15880,deshabilitado
274921,186666,13801,habilitado
274922,43326,6444,deshabilitado
274923,60403,15798,deshabilitado
274924,180594,19894,deshabilitado
274925,450236,3829,habilitado
274926,230388,15862,deshabilitado
274927,137590,7416,habilitado
274928,197653,12270,habilitado
274929,346334,7503,habilitado
274930,408825,5333,habilitado
274931,177452,15542,habilitado
274932,217284,3223,habilitado
274933,266933,3154,deshabilitado
