ID,NUM_HABITACIONES,DIRECCION,MENSAJE,PRECIO,EVENTO
419661,15,Ihapeg Parkway,null,687601,41240
419662,16,Pagam Parkway,null,7777539,45137
419663,30,Toece Park,null,2734645,39011
419664,15,Rubli Center,null,1960743,31439
419665,15,Hejwu Mill,null,1957400,17981
419666,17,Pifro Glen,null,1769212,18146
419667,25,Tiwo View,null,5647840,34451
419668,16,Kazud Trail,null,6550133,27480
419669,15,Afhir Path,null,7137555,18137
419670,18,Cugja River,null,6379605,27287
419671,19,Tegmu Heights,null,4036870,43109
419672,19,Fiso Heights,null,899250,23244
419673,16,Guput Heights,null,3670389,10342
419674,20,Kesa Mill,null,2833700,44470
419675,17,Pamuz Grove,null,466512,14728
419676,15,Kelifa Trail,null,1238738,30890
419677,25,Nirab Plaza,null,9298019,14553
419678,16,Kabe Glen,null,8206146,33076
419679,29,Cuneb Center,null,6752838,19647
419680,16,Lizgik Pass,null,9563156,22406
419681,19,Tuklo Plaza,null,5503523,37012
419682,17,Tufdin Plaza,null,1648968,25702
419683,17,Uhubiz Plaza,null,1362436,48626
419684,25,Fitwot Path,null,9770957,47650
419685,16,Ikabi Trail,null,9208125,10343
419686,15,Heli Glen,null,3013353,21013
419687,25,Welfa Turnpike,null,7507362,40363
419688,17,Desja Avenue,null,2477918,12735
419689,30,Wucwu Drive,null,1958392,34757
419690,29,Zifig View,null,189934,45388
419691,30,Ogpe Square,null,1168229,1996
419692,25,Uswuh Loop,null,7199740,40084
419693,29,Rulico Parkway,null,4093220,30973
419694,29,Nejin Pass,null,3102668,46205
419695,20,Pigli Pike,null,8236612,6741
419696,30,Ikefa Boulevard,null,2507960,27580
419697,25,Mopoj Center,null,6350833,35651
419698,16,Zubwu Pike,null,1189770,45669
419699,19,Wonke Lane,null,317546,5326
419700,16,Cune Loop,null,7721660,25121
419701,25,Riul Plaza,null,6355488,49342
419702,20,Onowiw Key,null,97934,48157
419703,19,Akapa Park,null,5183223,4518
419704,17,Wuda Drive,null,4240846,8084
419705,16,Kakne Terrace,null,3987373,19024
419706,16,Nivha Park,null,5460739,3647
419707,16,Zupug View,null,2479007,35851
419708,15,Fupki Grove,null,5229037,6598
419709,25,Mogvaz Trail,null,3124586,30476
419710,15,Gomfer Park,null,3995738,39294
419711,19,Fako Place,null,3542476,2979
419712,19,Ektir Circle,null,6408851,21404
419713,20,Nukoko Path,null,4692704,23837
419714,30,Bove Street,null,5225910,35449
419715,16,Miper River,null,6583450,528
419716,29,Ekaeta View,null,6535388,18378
419717,18,Jurseh Manor,null,8512995,27783
419718,15,Alup Key,null,9928360,33560
419719,18,Oguvaz Point,null,1061374,33255
419720,19,Pofi Heights,null,2595184,32753
419721,19,Obfeg Square,null,3592522,14983
419722,19,Jeni Road,null,6927557,27685
419723,30,Karev Way,null,1742022,48897
419724,17,Gecsew Way,null,400325,12478
419725,16,Bagota Road,null,9077305,31316
419726,29,Wieke Avenue,null,1929648,29841
419727,16,Rinrip Park,null,3314888,12438
419728,15,Lavdu Manor,null,8721377,29701
419729,16,Topab Way,null,3037439,1289
419730,25,Tojoza Way,null,5941390,21837
419731,18,Jumus Pass,null,3616896,46259
419732,19,Heisu Square,null,6650649,12333
419733,15,Liwto Way,null,4291072,5188
419734,25,Guzcav Loop,null,4068938,22867
419735,18,Uvzoz Street,null,3375795,18011
419736,15,Awir Circle,null,2280537,22514
419737,29,Sirum Glen,null,9459877,6259
419738,18,Jacgi Plaza,null,2527334,45605
419739,25,Cobi Grove,null,1036191,11051
419740,19,Ralut Park,null,7229714,10529
419741,17,Inipej Lane,null,5645004,14867
419742,30,Urtel Court,null,4476109,3991
419743,15,Poar Manor,null,4839511,32759
419744,25,Badac Highway,null,1148976,11017
419745,15,Pakeh Square,null,7616584,18794
419746,18,Gaele Pass,null,2535926,41620
419747,18,Suhu Court,null,9331551,33198
419748,19,Uzaro Way,null,2878086,3747
419749,25,Jurak Loop,null,8569876,3953
419750,16,Itejuz Road,null,3629016,9960
419751,15,Ligwob Mill,null,6972996,20495
419752,30,Rutava Boulevard,null,4469432,39255
419753,30,Pewopu Pike,null,1489938,29551
419754,17,Vakif Point,null,6881655,15062
419755,15,Maciv Ridge,null,1808926,13108
419756,19,Sotje Court,null,1054230,39152
419757,29,Guzfic Center,null,5984658,24137
419758,20,Gozpaw Key,null,9251055,1175
419759,30,Devdu View,null,2175782,32109
419760,29,Vejkur Square,null,1402685,4561
419761,15,Cojbos Road,null,6598889,12470
419762,19,Obiar Pass,null,1231536,49275
419763,30,Diut Pass,null,2441756,2910
419764,17,Gipo Pass,null,6598421,4858
419765,15,Leteg Boulevard,null,502996,17047
419766,19,Jignu Point,null,9085660,13345
419767,15,Avosil Pass,null,1428767,4448
419768,19,Cojo Mill,null,7702135,49539
419769,15,Bivas Manor,null,8102100,40300
419770,18,Wudeso Loop,null,8161071,4444
419771,29,Kamo Manor,null,8913228,36713
419772,16,Epma Circle,null,8168455,8438
419773,18,Zaeb Drive,null,3015395,38878
419774,29,Jabge Plaza,null,5173900,40135
419775,17,Novgo Pass,null,4408655,10222
419776,18,Comez Pike,null,6817665,32604
419777,17,Coko Center,null,3947186,36518
419778,30,Zumi Point,null,7030554,1318
419779,29,Valro Heights,null,3281708,5581
419780,19,Tubjag Junction,null,9894694,43922
419781,29,Mawet Junction,null,7190165,19005
419782,20,Nimow River,null,518768,39806
419783,16,Huso Avenue,null,8674377,46411
419784,25,Peni Terrace,null,2380902,32827
419785,25,Gigju River,null,2888003,40294
419786,15,Siimo Point,null,1741455,19427
419787,30,Tigop Loop,null,6845787,2633
419788,15,Nideru Street,null,7302352,26145
419789,17,Zekusi Loop,null,5822469,47265
419790,17,Rudlak Key,null,4815514,33357
419791,29,Tobre View,null,1753023,37536
419792,29,Migih Pike,null,3501876,8405
419793,17,Luloz Pass,null,5859741,28389
419794,29,Sepe Center,null,5842644,6146
419795,15,Suzut Junction,null,8341682,34856
419796,25,Tohdu Glen,null,8603093,4277
419797,20,Rabha Center,null,8536802,41401
419798,20,Usubep Boulevard,null,9718695,26921
419799,16,Wepki Drive,null,6437860,45495
419800,29,Gegu Highway,null,7653312,36249
419801,29,Pukkaf Center,null,4405804,48028
419802,19,Rekaz Mill,null,1277127,49260
419803,30,Jore Extension,null,2690441,23558
419804,18,Saciw Pass,null,9481806,44822
419805,29,Kofag View,null,9406457,14308
419806,30,Ussu Drive,null,8949479,46101
419807,19,Dolcak Court,null,8586448,33566
419808,16,Mitu Ridge,null,4877636,19844
419809,29,Pipwe Court,null,8799916,41696
419810,17,Resid Mill,null,7973411,1622
419811,29,Ufaob Ridge,null,1798411,34144
419812,18,Ahaep Path,null,6950263,24962
419813,16,Uced Path,null,7742458,18336
419814,16,Zofce Highway,null,1826093,30262
419815,19,Daknil Pike,null,7357680,43376
419816,29,Ificok Trail,null,5858969,8856
419817,17,Fitir Point,null,4940547,9688
419818,30,Sakte Plaza,null,4862789,43665
419819,29,Tamtu Plaza,null,774260,36813
419820,17,Muwwe Path,null,6032829,9654
419821,19,Wafje Junction,null,9861953,20351
419822,19,Ciad Avenue,null,8619970,36920
419823,19,Fapu Pass,null,6094923,14421
419824,15,Dufo Drive,null,536495,18432
419825,25,Pomhes Mill,null,6959493,27961
419826,25,Kufsud Ridge,null,6795238,13355
419827,25,Uvuhes Parkway,null,6133175,36271
419828,17,Nesbir Point,null,5938731,7678
419829,30,Iwohoc Boulevard,null,8974680,6393
419830,30,Zazwis Manor,null,1078036,46994
419831,16,Voup Pike,null,3963297,467
419832,15,Okgor Circle,null,3090706,84
419833,15,Duzbew Highway,null,5530639,30548
419834,30,Talpob Court,null,7498732,23651
419835,17,Zugni View,null,7333411,37248
419836,17,Hejhi Court,null,962276,32538
419837,15,Luhe Path,null,93112,43863
419838,18,Giuki Point,null,1356616,37277
419839,17,Joliw Heights,null,5042737,25438
419840,25,Zowtec Avenue,null,4626372,37182
419841,20,Raim River,null,6994022,43439
419842,29,Ubupow Place,null,595861,45141
419843,16,Bahdir Way,null,624233,32526
419844,17,Lunogu Drive,null,1906929,47307
419845,16,Warcu Square,null,7877761,4306
419846,19,Bikik Street,null,3769457,1590
419847,17,Cakde Court,null,4713065,19080
419848,29,Wuzor Place,null,755863,35953
419849,29,Nehni Path,null,6618035,41631
419850,30,Fitos Circle,null,8825823,45521
419851,29,Mavfip Square,null,6276139,37659
419852,18,Haju Road,null,8698761,30457
419853,19,Jogsi Street,null,4116378,26874
419854,19,Moes River,null,2402914,41117
419855,19,Razi Key,null,9319858,30449
419856,25,Ejoge Junction,null,2573126,23403
419857,20,Hudew Boulevard,null,713210,41435
419858,18,Licgu Road,null,1560592,12805
419859,29,Firo Boulevard,null,2630899,48015
419860,16,Ofvip Turnpike,null,6849095,42652
419861,25,Gakpi Drive,null,3895172,18160
419862,25,Sikgu Ridge,null,9542193,49864
419863,29,Luji Grove,null,1790870,48406
419864,20,Rudfo Pike,null,949041,40258
419865,25,Ziki Place,null,7638457,31837
419866,20,Coto Trail,null,4925524,25724
419867,17,Rehi Circle,null,5745441,18213
419868,25,Fepe Square,null,8548069,30071
419869,30,Nemof Heights,null,8509428,41845
419870,30,Zozfe Trail,null,1917316,29454
419871,18,Rubopi Park,null,2717899,9709
419872,29,Cozwit Extension,null,1980649,17592
419873,29,Dekwag Plaza,null,6806329,12564
419874,18,Niwce Court,null,8282295,45686
419875,30,Penig Parkway,null,3536081,40730
419876,16,Rehli Turnpike,null,4402738,32340
419877,29,Dulzip Circle,null,7463264,41605
419878,17,Puoja Ridge,null,7299179,17304
419879,16,Puma Glen,null,9001586,33212
419880,15,Zeab Glen,null,2933781,24734
419881,29,Mofu Loop,null,1226549,41421
419882,15,Kebri Court,null,3312896,38234
419883,17,Micov Grove,null,4544687,8288
419884,29,Cadcuw Ridge,null,7033438,46285
419885,29,Ufmo Boulevard,null,645322,22532
419886,16,Fivab Path,null,1356347,49203
419887,30,Reru Pike,null,8999903,46361
419888,29,Cobjem Plaza,null,1939661,23004
419889,29,Getur Plaza,null,5810904,44881
419890,15,Bekefe Mill,null,926545,22077
419891,16,Vikut Circle,null,2269313,6079
419892,19,Orheg Loop,null,8992635,33786
419893,30,Ewmat Court,null,9892788,40596
419894,19,Micu Heights,null,2015790,40741
419895,20,Cijvis Pass,null,3685129,1747
419896,18,Suhwon Pike,null,607975,14032
419897,29,Tamdo Plaza,null,9424223,37288
419898,20,Gavba Circle,null,3913077,5380
419899,15,Ajupaj Junction,null,26174,22619
419900,18,Heudi Street,null,6854699,38040
419901,30,Kiti Park,null,4934423,42583
419902,16,Tivak Parkway,null,7510618,29655
419903,20,Butut Grove,null,2658915,4094
419904,20,Middi Terrace,null,1842062,19610
419905,25,Anuku Circle,null,1605515,38736
419906,15,Ragos Loop,null,1980032,35981
419907,16,Lavvar View,null,7714228,34654
419908,15,Loces Park,null,2370388,40912
419909,25,Miko Way,null,7348910,42538
419910,18,Waem Way,null,4347907,12816
419911,15,Mioh Grove,null,769778,19737
419912,30,Nasizu Road,null,6283346,47709
419913,15,Lawce Boulevard,null,1382565,3075
419914,18,Nodus Center,null,9494025,25732
419915,25,Meliw Square,null,9241079,39442
419916,18,Jeveto Place,null,938048,5457
419917,19,Ejetih Place,null,5441779,37547
419918,17,Wipfo Ridge,null,2559436,10096
419919,15,Iltiz Glen,null,6168893,30730
419920,20,Didpow Place,null,5961780,21407
419921,16,Zossu Drive,null,5503824,14613
419922,18,Zawoh Drive,null,9461313,1397
419923,20,Kestim Street,null,8435375,11049
419924,20,Mumuza Road,null,8531692,23863
419925,18,Lezih Path,null,4185032,35760
419926,18,Vetu Path,null,1989297,44378
419927,17,Mugog Center,null,322449,2323
419928,25,Vopaz Grove,null,2719066,35122
419929,20,Nihko Glen,null,9996387,28152
419930,30,Elonuz Ridge,null,353731,18723
419931,30,Uvajob Court,null,5710942,45257
419932,15,Sobu Terrace,null,9334208,41188
419933,30,Dagvu Square,null,4898252,30272
419934,25,Sire Glen,null,5566437,3617
419935,30,Hali Parkway,null,4664674,36423
419936,16,Idoke Path,null,6914103,39949
419937,19,Naro Heights,null,7005660,7053
419938,30,Sohbeg Terrace,null,9823995,6025
419939,15,Zitif Extension,null,9470475,14454
419940,19,Wawmi Manor,null,4917309,39582
419941,25,Wunpon Square,null,8060890,17731
419942,30,Poluk Point,null,811968,11278
419943,30,Tufpa Street,null,1942456,637
419944,30,Tuje Extension,null,6578686,3676
419945,16,Warnes Way,null,6622523,24852
419946,16,Sode Pike,null,9138603,8936
419947,18,Omisi Circle,null,9832743,39132
419948,17,Hehcul Grove,null,9009585,31993
419949,25,Sofhu Terrace,null,1392386,3147
419950,29,Jiphe Heights,null,2872424,23738
419951,30,Miote River,null,5347530,18953
419952,18,Dosor Glen,null,9646820,38563
419953,25,Alepef Grove,null,4762860,37627
419954,29,Nareju Center,null,9227893,28951
419955,30,Apofe Path,null,6273640,19427
419956,25,Mopro Point,null,4419928,15876
419957,15,Nepic View,null,4600624,41300
419958,15,Tipsa Grove,null,2436824,13967
419959,20,Peder Mill,null,2706026,17754
419960,18,Eful Turnpike,null,5937034,18780
419961,15,Supoc Manor,null,1646192,32119
419962,16,Ivsuf Way,null,2728924,11247
419963,16,Zezdu Circle,null,4459269,26043
419964,15,Pufe Parkway,null,5440249,19639
419965,16,Vonma Park,null,4825149,4025
419966,15,Putzu Avenue,null,1828047,24215
419967,20,Galak Lane,null,6786511,7131
419968,25,Zoba Heights,null,1545787,33417
419969,25,Zepos Park,null,1964945,5235
419970,19,Gajuk Lane,null,3293637,33750
419971,30,Onrum River,null,9718552,25068
419972,20,Parag Square,null,2263590,22042
419973,20,Subak Path,null,3904315,44042
419974,16,Jeefu Loop,null,36936,32973
419975,30,Aheju Road,null,3506227,25112
419976,15,Covnu Boulevard,null,1511087,10622
419977,30,Jubuhe Pike,null,370539,9109
419978,15,Biwot Road,null,4388102,17309
419979,25,Fuodo Avenue,null,6668978,16707
419980,17,Safir Trail,null,6385587,48532
419981,16,Ipedil Court,null,5763633,7333
419982,15,Geddaz Boulevard,null,5932961,15959
419983,20,Vutov Key,null,6579566,17721
419984,18,Muij Plaza,null,2727293,1373
419985,30,Opebu Street,null,6854365,14759
419986,16,Setaj Street,null,4798056,13118
419987,29,Juvat Point,null,3053265,39203
419988,16,Cerud Circle,null,1390052,23255
419989,18,Hoboj Drive,null,4810639,4487
419990,15,Luifi Heights,null,2173943,26459
419991,19,Oggob Key,null,6928457,41631
419992,29,Lagel Way,null,8796781,14964
419993,19,Wezaci Place,null,2389393,32262
419994,20,Lovhaj River,null,1313211,26244
419995,19,Dozo Heights,null,773117,6210
419996,18,Wahub Center,null,9458740,12237
419997,29,Obcuz Drive,null,6322742,41434
419998,19,Lulzu Pike,null,8480287,20297
419999,18,Rifah Center,null,9671389,25832
420000,16,Izta Park,null,7972630,41890
420001,17,Atbi View,null,1292099,19559
420002,18,Bifiro Loop,null,7403993,19462
420003,17,Giap Key,null,7520296,15952
420004,18,Kura Plaza,null,6525647,47591
420005,18,Nobozu Heights,null,5978818,3250
420006,17,Jacig Drive,null,8189669,22438
420007,15,Gebbo River,null,8140696,33601
420008,20,Dotaj Extension,null,1313852,39201
420009,18,Juwjav Park,null,7075045,5318
420010,16,Jetji Street,null,5393157,14771
420011,19,Zuzu River,null,8170591,14058
420012,29,Sawnug Street,null,3157789,32933
420013,18,Ulve Mill,null,5698691,2246
420014,16,Zagig Extension,null,1414737,30726
420015,19,Abuhuf Place,null,1252243,469
420016,29,Keun Square,null,3972357,11897
420017,30,Vahgo Path,null,1910493,39686
420018,18,Fuhnoz Manor,null,5205134,11114
420019,15,Cuwit Terrace,null,7942664,32876
420020,17,Atwe Terrace,null,776367,33869
420021,20,Kozdi Trail,null,4304036,5718
420022,29,Sedlo Turnpike,null,4995529,43149
420023,25,Ufumop Trail,null,4077368,46077
420024,29,Gaktaw Heights,null,2049358,4636
420025,17,Jijav Street,null,8451615,19979
420026,15,Foslac Key,null,4171059,15205
420027,16,Vutlu Boulevard,null,7294626,9338
420028,20,Akoru River,null,2431,46242
420029,29,Zodol River,null,9321434,30016
420030,19,Ivoos Drive,null,878411,37689
420031,19,Pento Loop,null,2274997,24554
420032,15,Hihan Pass,null,3297984,40256
420033,25,Nupod Boulevard,null,3429443,18514
420034,18,Ahozid Square,null,6764459,29136
420035,16,Mamsal Loop,null,5105363,24275
420036,16,Ruvu Boulevard,null,3303652,19769
420037,20,Warep Parkway,null,6154043,3704
420038,18,Cuwazu Place,null,3036535,11717
420039,29,Hebtem Avenue,null,3288661,22815
420040,19,Enipe River,null,8418304,12275
420041,20,Epili Park,null,5174254,46540
420042,20,Colu Key,null,2945292,1775
420043,18,Cumi Boulevard,null,9326754,35984
420044,19,Poda Road,null,8350774,8571
420045,20,Harat Extension,null,9587941,140
420046,17,Recu Highway,null,2816458,44961
420047,30,Zormef Way,null,5995108,21166
420048,25,Jupez Highway,null,48730,6621
420049,17,Epra Center,null,6301578,21868
420050,25,Fonguj Place,null,2830063,9208
420051,16,Vagper Heights,null,99249,43694
420052,15,Wasjem Glen,null,8268584,12930
420053,15,Koim Center,null,7071184,31920
420054,18,Zupju View,null,7737754,27634
420055,19,Zifjeb Plaza,null,4811427,21518
420056,19,Ticus Park,null,6495134,23492
420057,25,Tubot Park,null,141607,1074
420058,20,Begluf View,null,7412847,7233
420059,17,Ekuju Point,null,9421133,30623
420060,16,Hijzu Center,null,6102816,48925
420061,18,Utiugo Street,null,7341244,7318
420062,16,Pusje Pike,null,9751693,23257
420063,16,Jocu Drive,null,2149321,27660
420064,15,Koctul Avenue,null,7518870,16149
420065,29,Habupa Road,null,9171273,15537
420066,15,Zelhew Center,null,3077926,42843
420067,15,Lokfo Road,null,6616498,36585
420068,20,Ohni Grove,null,7764572,33543
420069,29,Cohalu River,null,6565071,1364
420070,29,Uwito Parkway,null,3752343,39838
420071,17,Dorpi Center,null,9765701,9191
420072,17,Lero Court,null,4453151,26262
420073,16,Naluk Path,null,1131934,37767
420074,25,Ikifar Place,null,4315909,25031
420075,29,Bowen Parkway,null,1809215,8056
420076,18,Jiji River,null,6903514,462
420077,25,Tene Key,null,1014169,9537
420078,20,Zeano Key,null,6927575,30566
420079,18,Osuga Pass,null,151835,30568
420080,15,Guhzez Mill,null,7012980,19004
420081,17,Cafbo Way,null,3253147,24673
420082,17,Bove Square,null,6922965,11482
420083,30,Elru Lane,null,8914358,32302
420084,15,Kanrid Turnpike,null,50482,16620
420085,19,Acaig Lane,null,8298607,8869
420086,30,Rela Center,null,657214,15341
420087,15,Izebe Turnpike,null,175284,27355
420088,15,Pugi Trail,null,7368763,20791
420089,29,Mokpek Avenue,null,2979283,39562
420090,25,Ricgam River,null,9074203,13787
420091,25,Orovud Glen,null,4392863,25935
420092,19,Wueme Place,null,1326676,4458
420093,17,Nihi Heights,null,6386147,36306
420094,17,Tuoza Pike,null,8813329,1738
420095,20,Jiknaj Lane,null,6159555,16874
420096,17,Saeh Loop,null,3313060,20378
420097,16,Piewi Drive,null,6409106,20035
420098,16,Narega Circle,null,3204219,26034
420099,19,Bikfo Loop,null,9977707,1704
420100,25,Bacut Road,null,1124306,4564
420101,16,Fomive Ridge,null,6242516,18845
420102,19,Caur Manor,null,5064884,26625
420103,20,Durru Plaza,null,1022773,11567
420104,30,Mutam Extension,null,395028,48580
420105,25,Okojo Path,null,5191879,10300
420106,30,Kaopi Junction,null,4278770,18816
420107,19,Gahur Highway,null,2775804,17650
420108,29,Peiso Lane,null,5526432,4527
420109,16,Figo Court,null,9194702,8440
420110,18,Luicu Lane,null,982371,16397
420111,17,Hoeha Street,null,2498870,25825
420112,15,Nodgam Heights,null,8724234,47415
420113,17,Noab River,null,2364006,45522
420114,18,Toka Boulevard,null,3420278,34095
420115,17,Huvi River,null,4869507,19952
420116,17,Wemziz Path,null,6330582,44091
420117,30,Fismic Manor,null,2372362,35633
420118,15,Femvu Ridge,null,15025,26882
420119,20,Igcem Park,null,693940,9698
420120,17,Hegu Parkway,null,526199,7964
420121,16,Rables Key,null,7038423,19460
420122,20,Uruhoz Way,null,3337574,43734
420123,29,Ofune Ridge,null,5058292,19448
