ID,PRECIO,HOTEL,TIPO_HABITACION,ESTADO
196421,572578,16259,semisuite,habilitado
196422,957900,19231,suite,deshabilitado
196423,97226,5055,estandar,deshabilitado
196424,667180,16119,semisuite,habilitado
196425,283948,1065,estandar,habilitado
196426,179971,4057,semisuite,deshabilitado
196427,298194,17042,estandar,deshabilitado
196428,457521,15760,estandar,deshabilitado
196429,971884,7583,suite,deshabilitado
196430,43764,9514,estandar,habilitado
196431,482333,3823,estandar,deshabilitado
196432,741349,3126,semisuite,habilitado
196433,952074,15627,semisuite,habilitado
196434,303169,12555,estandar,habilitado
196435,833208,5940,estandar,deshabilitado
196436,358781,10922,suite,habilitado
196437,476191,16877,estandar,habilitado
196438,952200,7343,suite,deshabilitado
196439,35067,363,estandar,habilitado
196440,323853,15606,semisuite,habilitado
196441,224173,14267,estandar,deshabilitado
196442,700152,11360,suite,deshabilitado
196443,33442,1612,semisuite,habilitado
196444,772310,11333,semisuite,habilitado
196445,247293,5888,suite,habilitado
196446,674846,9976,estandar,deshabilitado
196447,950265,16228,suite,deshabilitado
196448,931554,14598,estandar,habilitado
196449,825365,8731,suite,habilitado
196450,35897,12967,suite,deshabilitado
196451,265775,1443,estandar,deshabilitado
196452,862038,11584,estandar,habilitado
196453,953278,9962,estandar,deshabilitado
196454,196581,10231,suite,deshabilitado
196455,778452,17222,estandar,deshabilitado
196456,488974,6696,suite,deshabilitado
196457,448153,6155,estandar,habilitado
196458,13880,6471,semisuite,deshabilitado
196459,898815,12174,suite,deshabilitado
196460,473897,19148,semisuite,habilitado
196461,673309,979,semisuite,habilitado
196462,966460,7172,semisuite,deshabilitado
196463,761521,8780,estandar,habilitado
196464,71732,7916,semisuite,deshabilitado
196465,987701,4977,suite,deshabilitado
196466,307377,17343,semisuite,habilitado
196467,670271,12179,semisuite,habilitado
196468,631889,4640,estandar,habilitado
196469,385198,10601,semisuite,deshabilitado
196470,357681,13286,estandar,deshabilitado
196471,645569,4718,estandar,habilitado
196472,660867,5089,estandar,deshabilitado
196473,935129,8803,estandar,habilitado
196474,636276,7942,estandar,habilitado
196475,998240,16800,suite,habilitado
196476,69833,12252,semisuite,habilitado
196477,643680,18000,estandar,deshabilitado
196478,909874,19959,suite,deshabilitado
196479,236462,3582,suite,habilitado
196480,509219,10652,semisuite,habilitado
196481,660862,15398,semisuite,habilitado
196482,989407,2212,suite,habilitado
196483,171785,18362,semisuite,deshabilitado
196484,834963,18459,estandar,habilitado
196485,778279,9849,suite,deshabilitado
196486,756918,18388,estandar,habilitado
196487,859641,8279,estandar,habilitado
196488,770028,18891,semisuite,habilitado
196489,856878,10553,estandar,deshabilitado
196490,676011,14297,estandar,deshabilitado
196491,561896,8328,estandar,deshabilitado
196492,659536,12544,suite,deshabilitado
196493,423685,10506,semisuite,habilitado
196494,565404,9578,semisuite,habilitado
196495,244866,17676,estandar,deshabilitado
196496,18550,14272,suite,habilitado
196497,980252,15275,estandar,habilitado
196498,269182,10221,semisuite,deshabilitado
196499,888871,10206,suite,habilitado
196500,943342,4707,semisuite,habilitado
196501,148140,12606,estandar,habilitado
196502,641335,12169,semisuite,habilitado
196503,347050,13451,estandar,deshabilitado
196504,189272,1702,semisuite,habilitado
196505,775309,6752,estandar,deshabilitado
196506,406270,14318,semisuite,deshabilitado
196507,856740,19764,semisuite,deshabilitado
196508,692442,16597,semisuite,habilitado
196509,623827,5084,semisuite,habilitado
196510,271181,5807,semisuite,habilitado
196511,305900,12539,estandar,deshabilitado
196512,517451,17356,semisuite,deshabilitado
196513,475286,1057,estandar,deshabilitado
196514,148075,17334,semisuite,deshabilitado
196515,319186,7403,semisuite,habilitado
196516,493202,13983,semisuite,habilitado
196517,529436,4321,suite,deshabilitado
196518,367314,2164,semisuite,deshabilitado
196519,392854,16291,estandar,deshabilitado
196520,6776,5495,semisuite,habilitado
196521,708344,19286,semisuite,deshabilitado
196522,279073,6152,estandar,habilitado
196523,771791,18105,estandar,habilitado
196524,453018,14495,semisuite,deshabilitado
196525,32271,11839,estandar,habilitado
196526,139880,17590,estandar,deshabilitado
196527,121980,17420,suite,deshabilitado
196528,528368,15180,semisuite,habilitado
196529,595312,4793,semisuite,habilitado
196530,872645,10451,estandar,habilitado
196531,170157,15922,estandar,deshabilitado
196532,794674,10186,suite,habilitado
196533,719708,6265,estandar,deshabilitado
196534,233121,11823,suite,deshabilitado
196535,642429,4080,suite,deshabilitado
196536,21988,17185,estandar,habilitado
196537,9743,8623,semisuite,deshabilitado
196538,404144,3383,suite,deshabilitado
196539,266374,17915,suite,deshabilitado
196540,826861,6090,estandar,habilitado
196541,377799,10854,suite,habilitado
196542,772557,2894,estandar,habilitado
196543,785026,4564,semisuite,habilitado
196544,82106,4925,semisuite,habilitado
196545,669384,7437,estandar,habilitado
196546,392502,13455,suite,habilitado
196547,679616,17729,suite,habilitado
196548,237146,9743,suite,habilitado
196549,867640,17508,suite,deshabilitado
196550,890197,5102,suite,deshabilitado
196551,452277,16062,estandar,deshabilitado
196552,533700,2064,semisuite,habilitado
196553,209845,9644,estandar,habilitado
196554,325282,6725,suite,habilitado
196555,859348,12624,suite,deshabilitado
196556,589398,17469,estandar,deshabilitado
196557,425194,1918,semisuite,habilitado
196558,14292,9580,suite,habilitado
196559,986927,18565,estandar,habilitado
196560,548937,8268,semisuite,habilitado
196561,177956,5790,estandar,deshabilitado
196562,118763,4418,suite,habilitado
196563,452106,7155,estandar,deshabilitado
196564,373421,12780,semisuite,habilitado
196565,403407,8299,estandar,habilitado
196566,475222,3976,suite,habilitado
196567,559841,18384,semisuite,habilitado
196568,895924,19830,semisuite,habilitado
196569,426286,5687,semisuite,habilitado
196570,303523,18110,estandar,deshabilitado
196571,406655,19807,semisuite,habilitado
196572,332024,14766,estandar,habilitado
196573,123227,1037,semisuite,habilitado
196574,953961,19273,suite,habilitado
196575,355639,19741,estandar,deshabilitado
196576,899484,5062,semisuite,habilitado
196577,954559,9974,estandar,deshabilitado
196578,801299,16142,suite,deshabilitado
196579,568875,11193,suite,habilitado
196580,972344,17093,semisuite,deshabilitado
196581,310850,11778,suite,deshabilitado
196582,660058,1657,suite,habilitado
196583,107081,17835,semisuite,deshabilitado
196584,656382,2097,semisuite,deshabilitado
196585,929513,5304,estandar,deshabilitado
196586,60869,8835,semisuite,deshabilitado
196587,35164,9193,estandar,habilitado
196588,133292,6008,semisuite,habilitado
196589,320122,17108,suite,habilitado
196590,246495,11659,suite,habilitado
196591,22578,6324,semisuite,deshabilitado
196592,541687,7323,semisuite,deshabilitado
196593,527466,5629,estandar,deshabilitado
196594,67323,3149,estandar,habilitado
196595,646773,7955,semisuite,habilitado
196596,616655,19457,semisuite,habilitado
196597,852950,14952,estandar,habilitado
196598,621152,15785,estandar,habilitado
196599,430270,18042,estandar,habilitado
196600,467222,15033,estandar,deshabilitado
196601,535580,3199,estandar,deshabilitado
196602,795533,1566,semisuite,habilitado
196603,396683,13039,suite,habilitado
196604,905627,13764,estandar,habilitado
196605,916499,1193,suite,deshabilitado
196606,383491,2523,semisuite,deshabilitado
196607,230762,19267,suite,habilitado
196608,317617,5424,semisuite,habilitado
196609,745473,18098,semisuite,deshabilitado
196610,115561,8785,semisuite,habilitado
196611,394527,3192,estandar,habilitado
196612,493678,17279,semisuite,deshabilitado
196613,720522,19989,suite,deshabilitado
196614,680674,12692,suite,habilitado
196615,199645,19614,suite,habilitado
196616,227303,12598,estandar,deshabilitado
196617,911478,10784,semisuite,habilitado
196618,521393,19902,suite,deshabilitado
196619,626962,9136,semisuite,habilitado
196620,241763,7839,estandar,deshabilitado
196621,146491,4359,semisuite,habilitado
196622,152497,11742,estandar,deshabilitado
196623,548214,118,suite,habilitado
196624,472107,18614,semisuite,deshabilitado
196625,751073,16977,suite,habilitado
196626,300520,12330,estandar,deshabilitado
196627,185700,17186,semisuite,habilitado
196628,662220,13692,semisuite,habilitado
196629,442292,16108,semisuite,habilitado
196630,825258,8753,estandar,habilitado
196631,523276,14195,suite,deshabilitado
196632,930595,1136,semisuite,deshabilitado
196633,452576,13707,suite,deshabilitado
196634,164454,18429,semisuite,deshabilitado
196635,925973,4861,suite,habilitado
196636,297280,2818,suite,habilitado
196637,719164,6871,suite,deshabilitado
196638,807808,13142,suite,deshabilitado
196639,4571,7021,estandar,deshabilitado
196640,98117,11261,semisuite,habilitado
196641,374405,4839,estandar,deshabilitado
196642,184566,12732,semisuite,deshabilitado
196643,144723,12373,estandar,deshabilitado
196644,751234,13950,suite,habilitado
196645,674217,17310,estandar,habilitado
196646,465789,8049,semisuite,deshabilitado
196647,56611,3009,semisuite,deshabilitado
196648,308243,14515,suite,deshabilitado
196649,194874,10360,semisuite,habilitado
196650,583276,19898,semisuite,habilitado
196651,285545,13038,estandar,habilitado
196652,898948,14949,semisuite,deshabilitado
196653,661801,2267,suite,habilitado
196654,259650,4468,suite,habilitado
196655,234570,778,suite,habilitado
196656,654823,9611,suite,deshabilitado
196657,784380,11168,estandar,deshabilitado
196658,908554,14723,estandar,habilitado
196659,401766,18015,suite,habilitado
196660,161804,2555,semisuite,habilitado
196661,69320,10505,semisuite,deshabilitado
196662,965186,10035,suite,habilitado
196663,541488,1098,semisuite,deshabilitado
196664,732913,7642,suite,deshabilitado
196665,332845,15377,semisuite,habilitado
196666,207151,3993,semisuite,habilitado
196667,612552,14979,semisuite,habilitado
196668,216873,11153,estandar,deshabilitado
196669,135198,18089,suite,habilitado
196670,753412,506,estandar,deshabilitado
196671,654633,17663,suite,habilitado
196672,514741,3274,semisuite,deshabilitado
196673,931678,19279,estandar,habilitado
196674,105012,13675,estandar,habilitado
196675,799242,6052,suite,deshabilitado
196676,356396,18178,estandar,habilitado
196677,674810,12793,semisuite,habilitado
196678,724191,5297,suite,habilitado
196679,894829,339,semisuite,deshabilitado
196680,925898,11464,estandar,habilitado
196681,747766,6156,estandar,habilitado
196682,804318,8123,semisuite,habilitado
196683,500385,10328,estandar,habilitado
196684,560559,104,suite,deshabilitado
196685,821482,6371,estandar,deshabilitado
196686,329558,11667,suite,habilitado
196687,890151,19044,estandar,habilitado
196688,571136,15817,suite,deshabilitado
196689,355616,1883,suite,deshabilitado
196690,484342,10952,estandar,deshabilitado
196691,867936,9602,estandar,deshabilitado
196692,198668,15022,suite,deshabilitado
196693,812745,186,semisuite,habilitado
196694,198481,3153,estandar,deshabilitado
196695,175435,3235,suite,deshabilitado
196696,355517,12660,suite,habilitado
196697,108505,13759,suite,deshabilitado
196698,341711,12864,semisuite,habilitado
196699,202292,19891,semisuite,deshabilitado
196700,523153,926,estandar,deshabilitado
196701,797735,8790,estandar,deshabilitado
196702,999109,9070,semisuite,deshabilitado
196703,343855,1513,suite,deshabilitado
196704,886777,1926,semisuite,habilitado
196705,831354,13036,estandar,habilitado
196706,486665,971,estandar,deshabilitado
196707,842106,16275,suite,habilitado
196708,869987,14696,semisuite,deshabilitado
196709,597306,14491,semisuite,habilitado
196710,383238,6432,suite,habilitado
196711,135599,15309,suite,deshabilitado
196712,675573,18868,semisuite,deshabilitado
196713,980049,5618,estandar,habilitado
196714,213881,12888,suite,deshabilitado
196715,444096,14408,semisuite,habilitado
196716,559858,1779,semisuite,deshabilitado
196717,309860,5067,estandar,habilitado
196718,129300,11043,estandar,deshabilitado
196719,194036,13580,estandar,deshabilitado
196720,155536,7853,suite,deshabilitado
196721,109530,10895,semisuite,habilitado
196722,749171,2920,semisuite,deshabilitado
196723,139966,6221,suite,deshabilitado
196724,323683,6462,estandar,deshabilitado
196725,407094,14441,suite,deshabilitado
196726,219602,13879,estandar,habilitado
196727,682845,6616,estandar,habilitado
196728,799770,19896,semisuite,deshabilitado
196729,46300,18119,semisuite,habilitado
196730,332849,1300,estandar,habilitado
196731,421850,19458,estandar,deshabilitado
196732,949738,5099,suite,habilitado
196733,799001,19767,semisuite,habilitado
196734,96412,13734,semisuite,habilitado
196735,259817,1626,estandar,habilitado
196736,945196,845,suite,habilitado
196737,647256,9325,suite,habilitado
196738,48537,17335,semisuite,deshabilitado
196739,471322,3064,semisuite,habilitado
196740,103770,9576,semisuite,deshabilitado
196741,62648,19713,estandar,habilitado
196742,811726,15146,semisuite,deshabilitado
196743,493264,18714,estandar,deshabilitado
196744,709743,5725,semisuite,habilitado
196745,994450,7685,suite,habilitado
196746,803988,10748,semisuite,deshabilitado
196747,79587,3868,semisuite,habilitado
196748,710290,12994,suite,habilitado
196749,71823,8970,estandar,deshabilitado
196750,527113,8251,suite,habilitado
196751,884758,13135,semisuite,habilitado
196752,515305,15326,semisuite,habilitado
196753,75640,12888,suite,habilitado
196754,924351,6265,semisuite,habilitado
196755,5009,11179,semisuite,habilitado
196756,840179,15972,semisuite,habilitado
196757,811712,18791,suite,deshabilitado
196758,461486,313,semisuite,habilitado
196759,189172,16530,semisuite,habilitado
196760,535125,7324,semisuite,deshabilitado
196761,221421,11354,estandar,habilitado
196762,217334,1967,suite,deshabilitado
196763,934630,15020,estandar,deshabilitado
196764,607974,6657,semisuite,habilitado
196765,519541,10130,semisuite,habilitado
196766,133655,14276,estandar,habilitado
196767,240825,5172,estandar,deshabilitado
196768,401501,10055,semisuite,habilitado
196769,632135,8071,semisuite,habilitado
196770,240772,16942,estandar,habilitado
196771,775606,7142,estandar,deshabilitado
196772,951568,19358,estandar,deshabilitado
196773,992960,8343,suite,habilitado
196774,874912,11550,suite,deshabilitado
196775,277841,19190,semisuite,habilitado
196776,744711,4155,semisuite,habilitado
196777,419198,14879,semisuite,habilitado
196778,988499,10538,semisuite,habilitado
196779,391896,14126,estandar,habilitado
196780,874073,13308,estandar,habilitado
196781,249280,5644,estandar,habilitado
196782,825473,11933,suite,habilitado
196783,836671,16393,semisuite,habilitado
196784,339129,2596,suite,habilitado
196785,318409,4421,suite,deshabilitado
196786,335633,5235,semisuite,habilitado
196787,476354,19242,semisuite,deshabilitado
196788,199178,19271,suite,deshabilitado
196789,325813,7593,estandar,habilitado
196790,625354,15778,semisuite,deshabilitado
196791,35786,3968,suite,deshabilitado
196792,523954,19330,suite,deshabilitado
196793,874451,19960,suite,habilitado
196794,254934,14697,semisuite,deshabilitado
196795,545961,9505,estandar,habilitado
196796,205550,8774,suite,deshabilitado
196797,757503,10824,estandar,deshabilitado
196798,729845,11439,semisuite,habilitado
196799,547302,786,semisuite,habilitado
196800,376676,19010,semisuite,deshabilitado
196801,984320,6125,estandar,habilitado
196802,319513,12068,estandar,deshabilitado
196803,202971,19420,estandar,habilitado
