ID,COSTO,INTERNET_TV,ADMINISTRACION,PERSONA
120882,381319,0,0,29576
120883,279321,1,1,70231
120884,723758,0,1,144599
120885,422826,1,0,149102
120886,346538,0,1,147018
120887,445285,1,1,112492
120888,313478,0,1,81474
120889,409734,1,1,255
120890,506427,0,0,1748
120891,19823,0,0,3981
120892,175359,1,0,127004
120893,77811,1,0,59213
120894,893268,0,0,70088
120895,23027,0,0,121953
120896,837235,0,0,22921
120897,147705,0,0,47301
120898,246613,1,0,141600
120899,549828,0,1,8642
120900,903858,1,0,75505
120901,315257,0,0,65931
120902,252204,0,1,93131
120903,330498,1,0,53701
120904,171724,0,1,125910
120905,199635,0,0,134555
120906,157393,1,0,94944
120907,869705,0,1,13915
120908,347515,1,1,17978
120909,435356,1,0,925
120910,549257,0,0,81577
120911,384607,0,0,119387
120912,460572,1,1,7537
120913,759867,0,1,82315
120914,16557,0,0,7052
120915,477842,0,1,101661
120916,419355,0,1,54380
120917,454703,1,1,101134
120918,458230,1,1,61337
120919,543185,0,0,40958
120920,579475,1,1,60753
120921,502414,1,0,126264
120922,817981,1,0,67746
120923,73304,0,1,19187
120924,67150,1,0,98330
120925,990767,1,0,123404
120926,712940,1,1,88541
120927,892848,1,0,19910
120928,449697,1,1,14170
120929,585127,0,0,116869
120930,981495,0,1,100607
120931,994295,1,1,143975
120932,235060,0,1,1603
120933,442909,1,1,10896
120934,581172,1,0,140422
120935,820056,1,0,80425
120936,272746,1,0,80166
120937,310631,1,1,84509
120938,331202,1,0,63635
120939,644771,1,1,64494
120940,422565,0,1,8239
120941,258693,0,0,6924
120942,888991,1,0,18210
120943,689157,1,0,49699
120944,411533,0,1,103409
120945,207653,0,1,77039
120946,327031,0,0,43675
120947,327162,1,1,89794
120948,621498,1,0,42630
120949,990209,0,0,92107
120950,153203,0,1,90408
120951,175088,1,0,146152
120952,4693,1,1,116073
120953,954641,1,0,149642
120954,63716,0,0,101423
120955,476549,1,0,47034
120956,890751,0,1,83075
120957,872247,0,0,139589
120958,813624,1,1,8771
120959,517040,1,0,28439
120960,60119,1,1,52458
120961,590596,0,0,105209
120962,496117,1,0,6286
120963,614203,0,0,30729
120964,724223,1,1,120625
120965,148315,0,0,16899
120966,244806,0,1,51361
120967,28684,1,1,149163
120968,686125,1,1,72119
120969,418212,0,0,47538
120970,284940,0,1,45743
120971,811224,1,1,79750
120972,193754,0,1,94767
120973,34738,1,1,15165
120974,96467,0,0,81578
120975,206180,0,1,82705
120976,555710,1,0,115544
120977,545109,0,0,112369
120978,906714,0,0,25399
120979,724197,0,1,97870
120980,662109,1,0,99837
120981,167852,1,1,39062
120982,86902,1,0,133478
120983,368774,1,0,91917
120984,120092,0,1,124271
120985,382883,0,1,96255
120986,928524,0,0,119856
120987,39637,1,0,101629
120988,444439,1,1,46019
120989,693542,1,0,47918
120990,228472,0,0,112791
120991,734494,0,1,117940
120992,968316,0,1,136452
120993,906179,0,1,17973
120994,995152,0,1,34463
120995,970337,1,0,143456
120996,971752,0,0,24982
120997,17638,1,0,107635
120998,281992,0,1,4110
120999,856286,1,1,124357
121000,354757,0,1,32560
121001,496333,1,1,30925
121002,186014,0,1,39062
121003,68242,1,1,101723
121004,318377,0,0,27388
121005,88106,1,0,133006
121006,3742,1,0,117178
121007,463119,1,1,78971
121008,482991,0,1,103476
121009,302947,0,0,80086
121010,913468,1,0,128467
121011,315418,0,0,49437
121012,105265,0,1,80687
121013,609724,0,0,29126
121014,484484,0,1,94490
121015,561342,1,1,129121
121016,910294,0,0,98500
121017,583925,1,0,102341
121018,533951,0,0,118257
121019,320418,1,1,80649
121020,632459,0,0,17480
121021,724523,1,1,51108
121022,773371,0,1,42409
121023,76663,0,0,86761
121024,446976,1,0,11126
121025,758408,1,1,66386
121026,785361,1,0,57859
121027,772192,1,1,74863
121028,495608,1,1,87376
121029,928927,1,0,130299
121030,693487,1,1,144217
121031,283262,1,1,72952
121032,395107,0,1,99052
121033,231467,0,1,67056
121034,312896,0,1,126361
121035,211613,0,1,66612
121036,525468,0,1,26547
121037,490383,0,1,141158
121038,728359,1,1,98005
121039,820981,0,1,128586
121040,702493,1,1,138906
121041,327384,1,1,109581
121042,729722,1,1,107256
121043,575725,0,0,131510
121044,433944,1,0,121254
121045,763449,0,1,58395
121046,840726,1,0,126115
121047,191116,0,1,149808
121048,688797,0,0,17834
121049,209634,1,0,131847
121050,562242,0,1,128486
121051,750322,1,0,14878
121052,485854,0,1,88134
121053,870232,0,0,140714
121054,455323,0,1,64085
121055,96072,1,1,133665
121056,191533,0,1,108399
121057,209775,1,1,97999
121058,914935,1,0,124396
121059,949104,1,1,65156
121060,894458,1,0,20128
121061,508046,0,0,44519
121062,972285,1,0,101185
121063,530818,0,1,125517
121064,77586,0,0,125945
121065,241480,1,0,139155
121066,630811,1,0,148874
121067,483122,0,0,45450
121068,618026,0,1,104837
121069,286688,0,1,89848
121070,279384,0,1,132908
121071,935406,0,1,47841
121072,506757,1,1,8901
121073,844086,0,1,133763
121074,677010,0,0,137682
121075,360325,0,1,125862
121076,797551,0,0,134152
121077,145415,1,1,121736
121078,356535,1,0,51233
121079,303588,1,1,10252
121080,466188,1,0,5751
121081,837,1,1,66905
121082,139396,0,1,23387
121083,72156,1,1,128223
121084,706489,0,0,37599
121085,943867,1,1,75447
121086,316676,0,0,66325
121087,599039,0,0,100185
121088,880012,1,0,9745
121089,95799,0,0,124044
121090,509172,0,1,38919
121091,653778,1,1,15613
121092,878930,0,1,20389
121093,421978,1,0,148079
121094,522101,0,1,116516
121095,812221,0,1,29605
121096,883093,0,0,37433
121097,604606,0,0,57016
121098,737043,1,0,146254
121099,327966,1,0,71682
121100,150180,1,0,98021
121101,326742,1,0,104709
121102,164477,0,0,33458
121103,214631,1,0,5227
121104,546824,0,0,13434
121105,778633,1,1,9859
121106,196593,1,0,110555
121107,435265,1,0,139183
121108,778898,1,1,111945
121109,166180,0,0,127872
121110,759171,0,0,43625
121111,759927,1,0,40436
121112,747007,1,1,53641
121113,620260,0,1,145631
121114,863554,0,0,117272
121115,492101,1,0,44173
121116,882796,1,0,111432
121117,67621,0,0,29359
121118,593100,1,1,39362
121119,75222,1,1,105813
121120,932893,0,0,31504
121121,922079,0,1,146537
121122,713072,0,1,39127
121123,373705,1,1,60050
121124,20686,0,1,21550
121125,807968,0,1,58319
121126,678872,0,1,28311
121127,177283,0,0,9445
121128,960515,0,0,12890
121129,249742,0,1,38603
121130,921410,1,0,110556
121131,350575,1,0,51185
121132,262521,1,1,16258
121133,819155,0,1,4494
121134,219434,0,1,125942
121135,830922,0,0,1467
121136,122827,0,1,44655
121137,385900,0,0,36147
121138,667385,1,0,23691
121139,54801,1,0,147148
121140,979893,0,0,62722
121141,67903,0,1,78696
121142,699780,1,1,67688
121143,973245,0,1,128215
121144,770910,1,1,58785
121145,429677,0,0,123579
121146,12160,0,0,141718
121147,148186,1,1,57482
121148,960177,0,0,78503
121149,465606,0,1,30668
121150,838476,1,0,129111
121151,49394,0,1,71684
121152,807775,1,0,55043
121153,841532,1,0,128161
121154,392159,1,1,136778
121155,989861,1,0,85898
121156,265367,0,0,29502
121157,308796,1,0,42634
121158,52282,0,1,130309
121159,185651,0,1,66462
121160,477795,1,0,104475
121161,373794,1,1,32761
121162,746309,0,1,142781
121163,443539,0,1,53406
121164,614541,1,0,24536
121165,47276,0,1,9779
121166,584540,1,1,42211
121167,867787,0,0,92379
121168,369785,0,1,2454
121169,149085,0,1,88617
121170,269833,1,1,56886
121171,478342,0,0,108947
121172,823637,1,1,60226
121173,437122,0,1,34612
121174,984229,1,0,41947
121175,404180,0,0,141282
121176,318685,0,0,56550
121177,821708,0,0,147469
121178,459640,0,0,14702
121179,570715,1,0,4030
121180,42306,0,0,8105
121181,757958,0,0,49592
121182,853328,1,0,50714
121183,702899,1,1,12084
121184,213721,1,0,82002
121185,974506,0,1,50505
121186,440956,1,0,70730
121187,104429,0,0,72671
121188,723518,1,0,76584
121189,996148,0,1,137578
121190,875959,1,0,131904
121191,484030,1,0,51005
121192,751040,0,0,138758
121193,33032,0,1,121096
121194,980486,1,0,63709
121195,700071,0,1,108743
121196,450386,0,1,8508
121197,375033,1,0,11991
121198,752105,0,1,53512
121199,422564,0,1,82758
121200,887605,1,0,107904
121201,407170,0,0,97487
121202,36345,0,0,12909
121203,989872,0,1,139343
121204,543026,1,1,118202
121205,477306,1,1,132856
121206,733031,0,1,121194
121207,316369,1,1,99737
121208,878357,1,0,68150
121209,963069,0,0,68921
121210,858177,0,0,14015
121211,147789,0,1,81544
121212,579490,0,1,80719
121213,923346,1,1,134907
121214,717089,0,1,57784
121215,779402,1,1,134436
121216,19464,0,0,37976
121217,961590,0,0,17108
121218,880496,1,1,119485
121219,181401,1,1,51282
121220,20025,1,1,37401
121221,315200,1,1,94178
121222,689731,0,1,145517
121223,336653,1,0,80385
121224,666892,0,0,11744
121225,226380,1,0,31466
121226,723352,0,1,56521
121227,108564,1,1,129211
121228,195898,0,0,37602
121229,2322,0,0,15167
121230,309431,1,0,7367
121231,191754,0,0,50640
121232,234307,0,1,21042
121233,934342,1,0,119346
121234,619702,0,0,143183
121235,354891,0,1,61072
121236,563714,1,0,99093
121237,473267,0,1,4838
121238,872520,1,0,1208
121239,624583,1,0,100453
121240,19612,0,1,89569
121241,519951,0,1,17839
121242,788763,0,1,142112
121243,608434,1,0,60568
121244,920626,1,0,84502
121245,74620,0,1,34523
121246,856018,0,1,26782
121247,883387,0,1,77999
121248,775877,1,1,19146
121249,832734,1,0,86721
121250,364991,0,1,102968
121251,498127,1,0,76248
121252,825327,0,1,51945
121253,331719,1,1,73349
121254,725325,0,0,68135
121255,889440,1,1,132013
121256,205342,0,0,130022
121257,867230,1,1,50411
121258,785909,0,0,8591
121259,479635,0,0,40491
121260,179064,0,1,102480
121261,235228,1,1,115844
121262,423032,1,0,114871
121263,300607,0,0,119940
121264,556761,1,0,36544
121265,231134,0,1,141878
121266,387303,0,0,25519
121267,405773,1,1,138213
121268,717521,0,0,117398
121269,71483,0,1,53551
121270,316602,0,0,28578
121271,38234,0,1,80439
121272,515114,1,0,130705
121273,792729,0,0,76178
121274,132760,0,1,137305
121275,529585,1,1,8333
121276,201610,0,1,47875
121277,562260,0,1,10332
121278,371377,0,0,82061
121279,377107,1,0,62459
121280,66065,0,1,25101
121281,609998,0,1,49775
121282,115288,1,0,43375
121283,667488,1,0,66855
121284,293907,1,1,121531
121285,328421,0,1,952
121286,291727,1,1,33148
121287,67111,0,1,30887
121288,449213,1,1,22680
121289,540614,1,1,40588
121290,499739,1,1,4594
121291,113103,0,0,145180
121292,635810,1,1,90554
121293,838394,1,1,52797
121294,731695,1,1,119237
121295,548849,1,1,95685
121296,519049,1,1,60958
121297,217913,0,0,70068
121298,306300,1,0,115026
121299,331388,1,1,98670
121300,737984,1,0,114288
121301,109631,1,0,68799
121302,246700,0,1,51322
121303,167,0,0,50837
121304,874405,1,1,115333
121305,395398,0,1,116024
121306,104665,0,0,6608
121307,177634,1,0,108062
121308,570869,1,0,73908
121309,443931,1,0,141052
121310,515069,0,1,109509
121311,393150,1,1,94719
121312,563723,1,0,24545
121313,470070,1,0,131136
121314,282660,0,0,70195
121315,524773,1,1,89593
121316,79105,0,1,123723
121317,401725,1,1,25090
121318,758424,1,0,109556
121319,844941,0,0,106215
121320,5444,0,1,133495
121321,303256,1,1,113707
121322,905538,0,0,123805
121323,697977,1,0,71949
121324,45198,0,1,89330
121325,538441,1,0,57113
121326,450940,0,0,139738
121327,171656,0,0,144703
121328,221946,0,0,23801
121329,49730,0,0,131439
121330,498624,1,0,5496
121331,163859,1,1,122616
121332,755140,1,0,118966
121333,106335,1,1,87729
121334,975522,1,1,107180
121335,268012,1,0,56799
121336,894217,0,0,121503
121337,443018,0,1,60278
121338,307653,0,0,10282
121339,511873,0,1,94458
121340,998669,0,0,93070
121341,815953,1,0,8221
121342,403529,0,0,139705
121343,170306,0,1,23747
121344,681036,1,0,124793
121345,382440,0,1,92637
121346,130457,1,0,90128
121347,621020,1,0,10152
121348,860705,1,1,15816
121349,468258,0,1,57868
121350,64675,0,1,63928
121351,26049,0,1,139413
121352,201541,1,0,114844
121353,820140,1,0,69540
121354,636763,0,1,10848
121355,759028,1,1,37765
121356,940545,1,1,144092
121357,873859,0,1,75581
121358,698695,0,1,20844
121359,9067,0,1,19736
121360,348804,1,1,18125
121361,367609,0,0,72957
121362,493826,0,0,136399
121363,224318,1,0,141723
121364,276314,1,1,18316
121365,302996,1,0,46183
121366,91385,0,0,43793
121367,97830,1,0,19675
121368,565435,0,0,122289
121369,272997,1,1,119348
121370,931821,1,1,86964
121371,429765,0,0,127483
121372,972645,0,0,41273
121373,642645,1,1,104368
121374,770841,1,1,90438
121375,866128,1,1,129913
121376,316849,0,1,67568
121377,770725,1,0,139901
121378,524757,1,1,144381
121379,667074,0,1,129670
121380,56976,1,0,98575
121381,517508,0,0,44145
121382,688381,1,1,50858
121383,883644,1,1,17970
121384,74491,1,1,83594
121385,504686,1,1,135980
121386,809050,0,0,35503
121387,128980,1,0,78114
121388,465044,0,1,137324
121389,34822,0,1,65941
121390,133101,0,1,103801
121391,159840,1,1,43066
121392,652998,0,1,84676
121393,991372,1,1,102947
121394,845727,1,0,23942
121395,54499,1,1,62885
121396,972495,1,1,97461
121397,148477,0,0,73414
121398,328820,1,1,141370
121399,919091,1,1,98604
121400,561709,1,0,42281
121401,36527,1,0,6105
121402,640384,1,1,59850
121403,289479,0,0,29539
121404,172620,1,1,107229
121405,974085,0,0,124601
121406,364822,0,1,87869
121407,809598,0,0,59115
121408,399518,0,1,75024
121409,871251,1,1,136116
121410,977593,1,0,131883
121411,361097,1,0,142870
121412,19299,1,1,138944
121413,690126,1,0,28700
121414,121101,1,0,62301
121415,330903,1,0,48266
121416,258984,0,1,90856
121417,519672,0,0,2094
121418,462821,1,0,12893
121419,773732,0,0,90888
121420,674516,0,1,91855
121421,915492,1,0,130670
121422,184050,0,0,91531
121423,700800,0,1,46886
121424,375502,1,1,59854
121425,423917,0,1,56177
121426,28028,1,1,100943
121427,970353,0,1,11536
121428,11940,1,0,49941
121429,861548,1,0,13116
121430,581628,1,0,46261
121431,18170,0,0,135709
121432,812083,1,1,31095
121433,804643,1,1,126597
121434,592437,1,0,82546
121435,992199,1,1,96637
121436,427808,0,1,139911
121437,221700,1,1,67467
121438,40713,0,1,89332
121439,507208,0,1,42326
121440,97730,1,0,120237
121441,359557,0,1,73438
121442,255913,1,1,98424
121443,876703,0,0,121618
121444,965546,0,1,117565
121445,899930,1,1,69702
121446,41097,1,0,64332
121447,746357,1,1,95690
121448,333956,1,0,90073
121449,757503,0,0,5355
121450,476707,1,0,121928
121451,310251,1,0,149819
121452,412522,1,1,20779
121453,284555,1,1,120342
121454,338614,0,1,113627
121455,324771,1,0,22867
121456,709902,1,0,50420
121457,660232,0,0,16631
121458,134865,1,0,99859
121459,670618,0,1,135264
121460,454661,0,0,28752
121461,451642,0,0,79961
121462,707036,0,1,24839
121463,902364,1,0,45463
121464,47606,0,1,99835
121465,866203,1,1,47576
121466,623961,1,1,57165
121467,743409,1,1,3482
121468,407114,1,0,139134
121469,215959,1,0,11604
121470,61198,1,0,96437
121471,963162,1,0,35637
121472,185408,0,1,67335
121473,363784,0,1,47141
121474,85766,1,1,93316
121475,156122,1,0,44670
121476,243660,0,0,17243
121477,599795,0,0,136651
121478,15135,1,0,46937
121479,674207,0,0,56618
121480,380705,0,1,65703
121481,733854,1,1,37820
121482,998691,0,0,67641
121483,165866,1,1,127245
121484,324331,1,1,11191
121485,444159,0,0,60784
121486,371044,0,0,14818
121487,482544,1,1,90982
121488,988445,1,1,17366
121489,881532,1,0,97984
121490,575512,1,0,122796
121491,553892,0,1,10244
121492,444760,0,1,34653
121493,329715,1,0,32683
121494,788526,1,1,81106
121495,568783,0,0,147500
121496,367609,1,0,39374
121497,573981,0,1,90553
121498,189389,1,1,39379
121499,79768,0,0,106122
121500,591126,0,0,100990
121501,971114,1,1,97803
121502,541336,0,1,58794
121503,541634,1,0,92319
121504,969281,1,1,128932
121505,856812,1,0,106957
121506,526255,1,1,149180
121507,678504,1,1,31054
121508,10580,1,0,90868
121509,48283,0,0,7643
121510,854585,1,0,138144
121511,188044,0,1,84968
121512,489272,1,0,63172
121513,452770,1,1,42120
121514,679829,1,1,115097
121515,684390,1,0,130113
121516,313922,1,0,70038
121517,509229,1,0,29225
121518,944110,1,0,31705
121519,642149,0,0,52345
121520,828390,1,0,2502
121521,494632,0,0,54757
121522,35018,1,0,92273
121523,969795,0,0,122188
121524,217431,1,1,123442
121525,318357,1,1,51574
121526,404815,0,0,258
121527,272940,0,0,100560
121528,577910,1,0,109762
121529,376807,1,1,131579
121530,787606,0,0,11946
121531,776388,1,0,19072
121532,921057,1,1,52103
121533,769039,0,0,71024
121534,535475,0,1,64686
121535,796899,1,0,43534
121536,838579,0,1,109518
121537,222083,1,0,3971
121538,526094,0,0,104621
121539,814261,1,0,138282
121540,950102,0,1,103145
121541,554462,1,1,69836
121542,136264,0,0,131206
121543,298756,1,1,146030
121544,288648,0,1,26584
121545,620369,0,1,51212
121546,157382,0,0,136531
121547,232278,0,0,17678
121548,50544,0,1,117938
121549,229545,0,1,40554
121550,123309,0,1,93951
121551,917596,0,0,86574
121552,643558,0,1,80876
121553,940348,0,1,130902
121554,673379,1,1,144359
121555,719675,1,0,498
121556,174502,0,1,17256
121557,390283,1,0,126259
121558,845306,0,0,28516
121559,978521,0,1,84433
121560,210513,1,1,848
121561,510518,0,1,37
121562,690297,1,1,89832
121563,652123,1,1,135419
121564,983690,0,0,70290
121565,654293,0,1,74784
121566,732301,1,1,142239
121567,552207,0,0,94994
121568,344419,1,0,10286
121569,738738,1,0,131591
121570,933827,1,1,33551
121571,733506,0,0,96445
121572,519137,1,1,147663
121573,481703,0,0,143385
121574,904931,0,0,100104
121575,229277,0,0,133631
121576,561121,0,0,35582
121577,79113,0,0,139751
121578,244245,0,1,79484
121579,381518,0,1,58986
121580,859825,0,1,76756
121581,25237,1,0,65368
121582,589392,1,0,44257
121583,723975,1,1,98629
121584,328654,1,0,135598
121585,246925,0,1,100242
121586,210720,0,1,91568
121587,21196,1,1,39494
121588,768309,0,1,77749
121589,888974,1,1,99639
121590,105374,0,0,10601
121591,14034,1,1,2401
121592,211312,0,0,42306
121593,663086,1,1,46970
121594,925033,0,0,11797
121595,865412,0,1,79024
121596,268136,0,0,10542
121597,775865,1,1,93156
121598,675543,0,1,109563
121599,787322,1,1,31302
121600,398960,1,0,133365
121601,972273,0,0,95173
121602,817538,1,1,133302
121603,546446,0,0,85644
121604,523903,0,0,87541
121605,263839,1,1,108682
121606,508607,0,0,19366
121607,370437,0,1,25523
121608,715986,1,0,20674
121609,337286,0,1,53154
121610,783809,1,0,69613
121611,876514,1,1,52849
121612,152694,0,1,107704
121613,588441,0,0,128973
121614,523787,0,1,91558
121615,12916,0,0,56623
121616,562627,1,0,34702
121617,558304,0,0,13453
121618,689214,0,1,146407
121619,612490,0,1,105289
121620,579925,0,1,101651
121621,30055,0,0,38375
121622,241558,0,1,83113
121623,471576,1,0,80678
121624,392140,0,0,3470
121625,111104,0,1,128612
121626,145400,0,0,89840
121627,101150,1,0,128263
121628,897990,0,1,22018
121629,648915,1,1,96105
121630,991369,0,0,12213
121631,970800,1,1,144703
121632,955469,0,0,107860
121633,100173,1,1,14597
121634,824396,0,0,95029
121635,48265,0,0,133006
121636,349559,1,1,66051
121637,232557,1,1,90389
121638,567867,0,1,86535
121639,866600,0,0,115227
121640,135770,1,1,106247
121641,206869,1,0,46497
121642,324548,1,0,5405
121643,524001,1,0,132669
121644,24846,0,1,112023
121645,821289,1,0,96246
121646,838344,1,0,121000
121647,448776,0,0,131165
121648,344101,0,1,17516
121649,876553,1,0,37191
121650,268038,0,0,103865
121651,32820,1,0,101167
121652,939291,1,1,46536
121653,576769,1,0,82514
121654,279164,1,0,21528
121655,943671,1,0,51302
121656,61536,0,0,123612
121657,502439,1,0,35311
121658,961852,0,1,143774
121659,225348,1,1,40438
121660,17655,1,1,28860
121661,921425,1,1,33047
121662,644955,0,1,106224
121663,286048,1,1,54420
121664,306516,0,1,75168
121665,249099,0,1,74284
121666,142571,0,1,50409
121667,64408,0,0,4977
121668,615386,1,0,138841
121669,688329,0,0,90794
121670,882126,0,1,55776
